Id, Source, Target
309,121, 237
310,10, 179
311,4540, 4881
312,4341, 4417
313,263, 833
314,34, 4127
315,1028, 4095
316,59, 449
317,455, 1137
318,9, 19
319,24, 4731
320,3412, 4511
321,25, 4353
322,58, 2880
323,9, 17
324,308, 3900
325,9, 12
326,659, 1828
327,1613, 2916
328,67, 1114
329,43, 3606
330,10, 3949
331,86, 176
332,872, 3903
333,307, 2976
334,1521, 3718
335,1204, 4101
336,3746, 3907
337,96, 139
338,1360, 2114
339,2752, 4658
340,856, 1707
341,15, 1812
342,1127, 3645
343,475, 3265
344,615, 1423
345,39, 2449
346,2764, 3715
347,1536, 1860
348,5, 628
349,41, 1076
350,210, 1248
351,41, 1072
352,2148, 3309
353,250, 751
354,68, 1709
355,35, 44
356,270, 2159
357,148, 2883
358,799, 2211
359,845, 3477
360,3, 428
361,772, 2425
362,6, 850
363,6, 2502
364,620, 3811
365,3459, 4463
366,1610, 2334
367,269, 1697
368,16, 2483
369,573, 1888
370,9, 3337
371,1347, 4977
372,8, 1425
373,9, 3333
374,2974, 4243
375,16, 2488
376,42, 3184
377,597, 4313
378,1504, 3794
379,188, 2197
380,461, 1164
381,99, 131
382,439, 1223
383,2079, 2576
384,651, 4584
385,958, 1456
386,775, 805
387,44, 3775
388,9, 1245
389,199, 405
390,1092, 4717
391,3453, 4178
392,0, 15
393,0, 12
394,0, 11
395,211, 2301
396,20, 107
397,39, 110
398,78, 4922
399,19, 531
400,256, 2931
401,9, 419
402,5, 4614
403,474, 2642
404,3339, 3935
405,1884, 2905
406,420, 1804
407,9, 411
408,935, 2296
409,117, 3175
410,330, 760
411,1701, 4568
412,235, 4621
413,2734, 2812
414,2204, 4120
415,87, 90
416,39, 230
417,92, 4539
418,1279, 3699
419,1444, 4783
420,2061, 3646
421,222, 1242
422,419, 2601
423,3014, 3883
424,31, 2131
425,208, 854
426,1, 3985
427,2102, 2578
428,1380, 2511
429,689, 3786
430,541, 3515
431,211, 3468
432,75, 514
433,3403, 4963
434,1273, 2037
435,1194, 1619
436,330, 2000
437,157, 3080
438,266, 1143
439,417, 890
440,112, 1598
441,51, 95
442,507, 1276
443,1048, 4988
444,1422, 2479
445,1026, 3000
446,19, 824
447,1, 1722
448,848, 2013
449,659, 2906
450,10, 4099
451,1645, 2948
452,14, 330
453,19, 744
454,291, 582
455,1130, 4723
456,291, 589
457,256, 984
458,1210, 2238
459,679, 1579
460,24, 1952
461,28, 1994
462,28, 1997
463,2032, 4192
464,2848, 3937
465,814, 2923
466,2377, 4405
467,125, 4710
468,1260, 2588
469,1178, 4048
470,489, 4723
471,101, 267
472,1374, 2757
473,1180, 1513
474,886, 1327
475,350, 1126
476,1174, 3947
477,911, 4271
478,2696, 4196
479,1456, 1978
480,114, 268
481,782, 4840
482,949, 1083
483,1284, 2392
484,608, 792
485,608, 791
486,714, 1626
487,573, 2963
488,448, 4527
489,11, 3554
490,54, 144
491,54, 143
492,3442, 4447
493,1755, 2987
494,68, 2885
495,3324, 4163
496,5, 2557
497,7, 18
498,7, 16
499,7, 13
500,122, 1655
501,7, 11
502,1832, 2322
503,1913, 4752
504,1498, 3967
505,45, 3485
506,360, 1123
507,363, 748
508,106, 957
509,835, 4129
510,1547, 1987
511,3, 222
512,90, 406
513,285, 3160
514,20, 1290
515,229, 455
516,106, 3102
517,1040, 4796
518,578, 4569
519,539, 850
520,44, 2910
521,475, 1581
522,1411, 4062
523,131, 3906
524,199, 1826
525,160, 2942
526,4669, 4878
527,309, 496
528,2183, 3984
529,681, 1103
530,2350, 2807
531,39, 2459
532,40, 4691
533,4197, 4828
534,506, 3216
535,428, 559
536,825, 3268
537,2445, 4484
538,506, 3218
539,745, 2903
540,1235, 1819
541,400, 2655
542,3, 3249
543,1, 4792
544,3426, 4697
545,347, 823
546,0, 736
547,372, 678
548,9, 3654
549,16, 2718
550,1138, 3658
551,180, 231
552,54, 240
553,873, 1064
554,12, 1179
555,3012, 4190
556,1123, 2367
557,61, 705
558,2542, 4819
559,2622, 2945
560,2298, 2910
561,2658, 4507
562,1035, 2928
563,397, 2287
564,39, 4744
565,474, 2027
566,2002, 3813
567,939, 4492
568,50, 1399
569,122, 3369
570,25, 197
571,1038, 3362
572,2196, 2217
573,634, 1472
574,2176, 2772
575,2159, 4391
576,0, 1621
577,194, 3283
578,450, 4130
579,559, 1232
580,2292, 4670
581,410, 4932
582,95, 2940
583,4, 3230
584,5, 364
585,91, 2197
586,48, 1734
587,4598, 4774
588,611, 4674
589,25, 998
590,420, 4223
591,297, 4188
592,818, 1772
593,34, 54
594,2746, 4924
595,34, 53
596,347, 354
597,598, 2358
598,327, 2016
599,694, 4809
600,487, 3488
601,2788, 4504
602,1194, 4461
603,303, 1375
604,46, 3525
605,2161, 2494
606,1638, 4895
607,2120, 3180
608,5, 109
609,1474, 1526
610,2662, 3682
611,5, 100
612,873, 3768
613,1548, 2143
614,1221, 1234
615,19, 1703
616,96, 307
617,241, 310
618,407, 4453
619,1503, 2110
620,181, 3484
621,2007, 3170
622,183, 1073
623,517, 2751
624,180, 3245
625,565, 2611
626,1823, 2536
627,832, 1362
628,218, 393
629,1077, 1515
630,935, 2192
631,1915, 3905
632,2581, 3046
633,736, 1276
634,609, 1195
635,2189, 4152
636,244, 423
637,244, 427
638,2196, 3033
639,295, 3411
640,901, 1975
641,3731, 4747
642,530, 2017
643,3672, 4834
644,3254, 3658
645,32, 115
646,1191, 1823
647,34, 595
648,3310, 4845
649,3474, 3558
650,2603, 3232
651,2885, 3297
652,2649, 3443
653,113, 3801
654,8, 42
655,2, 277
656,2294, 4414
657,36, 2311
658,638, 830
659,30, 2496
660,842, 1227
661,24, 2899
662,2799, 4985
663,895, 2393
664,3216, 4023
665,93, 638
666,712, 4555
667,10, 1360
668,74, 89
669,264, 574
670,1954, 3115
671,3294, 4757
672,419, 3465
673,1438, 3488
674,229, 4825
675,393, 1346
676,1533, 2889
677,890, 2921
678,223, 680
679,403, 530
680,13, 1858
681,299, 457
682,852, 3007
683,1014, 3590
684,652, 1445
685,906, 2381
686,572, 2424
687,572, 2423
688,1712, 3808
689,82, 3473
690,607, 2215
691,2664, 3419
692,722, 848
693,1715, 4575
694,120, 4020
695,657, 754
696,2404, 2812
697,134, 3099
698,1305, 4550
699,2382, 3672
700,1932, 3245
701,90, 183
702,792, 2680
703,2950, 4068
704,90, 185
705,632, 848
706,97, 2950
707,615, 4729
708,346, 417
709,2061, 2777
710,1123, 1377
711,3678, 3781
712,228, 230
713,27, 387
714,1536, 2986
715,489, 1023
716,2692, 4187
717,4, 680
718,428, 3841
719,486, 3183
720,62, 2449
721,164, 1378
722,1531, 1726
723,833, 4880
724,541, 2459
725,192, 1897
726,192, 2018
727,968, 1820
728,23, 3079
729,1152, 1705
730,972, 2487
731,30, 3166
732,1546, 2082
733,70, 548
734,2145, 3862
735,351, 2507
736,2781, 3921
737,510, 4659
738,2431, 3348
739,238, 877
740,738, 808
741,40, 3074
742,2768, 3448
743,228, 1821
744,1248, 2678
745,44, 3541
746,2026, 4502
747,635, 4830
748,289, 3684
749,1520, 1616
750,7, 2783
751,44, 3548
752,12, 1416
753,254, 1288
754,1233, 2872
755,0, 2591
756,159, 515
757,1794, 3741
758,1012, 2838
759,20, 20
760,86, 180
761,587, 3664
762,51, 487
763,247, 1567
764,112, 2108
765,72, 312
766,35, 649
767,51, 480
768,100, 174
769,35, 316
770,64, 1036
771,168, 535
772,1230, 2173
773,44, 927
774,3044, 3089
775,129, 1489
776,866, 4632
777,261, 3258
778,833, 4426
779,51, 3823
780,2791, 3704
781,85, 1818
782,1026, 3236
783,3276, 4117
784,322, 3462
785,347, 1452
786,932, 1618
787,2, 30
788,2, 35
789,2175, 3398
790,2, 38
791,1308, 3824
792,125, 2127
793,1896, 3386
794,518, 3066
795,2558, 2979
796,587, 641
797,1578, 2441
798,1578, 2440
799,2514, 3161
800,1, 73
801,272, 3497
802,648, 1112
803,25, 48
804,1, 74
805,242, 412
806,463, 1216
807,25, 40
808,25, 43
809,25, 42
810,322, 933
811,41, 4564
812,406, 5003
813,2391, 4919
814,128, 3002
815,33, 1353
816,26, 4483
817,1171, 4351
818,2677, 2793
819,3614, 4984
820,2489, 4167
821,82, 1281
822,210, 4034
823,151, 257
824,311, 2932
825,497, 753
826,31, 4506
827,1345, 3850
828,1809, 3045
829,1887, 1977
830,805, 1398
831,186, 1587
832,112, 235
833,327, 759
834,33, 4171
835,332, 4980
836,7, 3540
837,89, 3595
838,136, 378
839,2676, 4888
840,110, 4962
841,1838, 2560
842,176, 3172
843,8, 128
844,25, 1070
845,8, 657
846,8, 121
847,8, 123
848,338, 3930
849,354, 2638
850,1146, 4329
851,210, 2571
852,2809, 2971
853,430, 4113
854,145, 771
855,2123, 4514
856,539, 4502
857,1166, 4467
858,156, 435
859,1653, 4713
860,47, 3735
861,196, 669
862,5, 1719
863,40, 54
864,72, 2229
865,24, 2076
866,1083, 2325
867,53, 3359
868,435, 4132
869,3891, 4354
870,842, 4798
871,525, 4676
872,1952, 4644
873,252, 2516
874,259, 1259
875,2040, 4007
876,1094, 2903
877,1784, 4697
878,1761, 4820
879,48, 1508
880,3503, 4650
881,86, 1370
882,4, 2335
883,2733, 4418
884,648, 4708
885,1771, 4443
886,1267, 2649
887,117, 452
888,289, 1296
889,36, 4123
890,487, 3741
891,9, 79
892,4073, 4450
893,2154, 3387
894,618, 2951
895,197, 768
896,1446, 4165
897,44, 3302
898,3064, 4475
899,1306, 2894
900,24, 117
901,79, 1846
902,36, 1833
903,49, 125
904,2, 2165
905,829, 3389
906,1417, 1853
907,628, 1149
908,2248, 2779
909,3662, 3987
910,9, 875
911,9, 1001
912,33, 1909
913,3510, 4148
914,65, 244
915,1379, 2732
916,5, 646
917,11, 1155
918,3081, 3193
919,3, 442
920,41, 1057
921,41, 1508
922,41, 1059
923,164, 1165
924,557, 2150
925,1832, 4226
926,1258, 1892
927,390, 1256
928,68, 3585
929,1770, 2227
930,155, 4582
931,1674, 4183
932,20, 295
933,19, 330
934,256, 2427
935,847, 4837
936,9, 655
937,1119, 2253
938,265, 2659
939,24, 3579
940,522, 2607
941,30, 3150
942,95, 3207
943,15, 726
944,68, 203
945,887, 4474
946,69, 2144
947,4018, 4716
948,15, 729
949,3377, 4119
950,9, 384
951,898, 4252
952,694, 1314
953,958, 3651
954,587, 1863
955,39, 170
956,112, 205
957,1, 861
958,112, 200
959,2840, 5000
960,1759, 3565
961,715, 4034
962,55, 1197
963,17, 4317
964,2580, 4268
965,3191, 3551
966,1011, 2136
967,131, 1566
968,220, 341
969,1040, 1095
970,131, 1563
971,2204, 2567
972,65, 2071
973,44, 245
974,561, 1573
975,572, 2984
976,32, 493
977,103, 1808
978,499, 3507
979,347, 2967
980,0, 2166
981,1317, 2667
982,4, 1303
983,316, 2717
984,849, 1382
985,968, 2109
986,1942, 4748
987,363, 1125
988,588, 851
989,3187, 4155
990,4518, 4931
991,3345, 3562
992,1934, 4566
993,181, 1887
994,2, 594
995,2098, 4561
996,14, 688
997,364, 2689
998,4122, 4955
999,39, 2716
1000,14, 131
1001,1644, 2905
1002,33, 4089
1003,2021, 2675
1004,3740, 4124
1005,507, 4376
1006,2, 735
1007,768, 3309
1008,4030, 4581
1009,349, 2102
1010,1362, 3232
1011,621, 3021
1012,2850, 3847
1013,360, 767
1014,1531, 4128
1015,53, 4485
1016,207, 441
1017,2100, 3370
1018,1278, 4233
1019,2591, 4635
1020,3078, 4597
1021,2796, 3807
1022,4, 320
1023,187, 335
1024,247, 2300
1025,1050, 2332
1026,711, 3369
1027,1, 1447
1028,1320, 4375
1029,802, 813
1030,252, 1967
1031,350, 4314
1032,2553, 4874
1033,1310, 2750
1034,1241, 3413
1035,384, 2993
1036,724, 4903
1037,2259, 4349
1038,592, 2534
1039,1371, 4996
1040,373, 609
1041,94, 372
1042,1594, 3667
1043,994, 2082
1044,127, 2483
1045,418, 1057
1046,3941, 4460
1047,719, 1635
1048,1, 3690
1049,122, 1674
1050,5, 4976
1051,3640, 4991
1052,959, 4026
1053,5, 2758
1054,1597, 4323
1055,378, 2576
1056,152, 4670
1057,3, 202
1058,10, 369
1059,447, 3343
1060,4822, 4954
1061,654, 3147
1062,1278, 2790
1063,1325, 2128
1064,2177, 3013
1065,9, 3512
1066,2382, 4251
1067,51, 2094
1068,1486, 1639
1069,228, 4332
1070,1570, 3393
1071,739, 3826
1072,242, 881
1073,390, 1738
1074,833, 1360
1075,228, 2478
1076,130, 3564
1077,133, 3754
1078,928, 1056
1079,280, 3599
1080,1469, 4838
1081,3269, 4019
1082,156, 4756
1083,247, 1358
1084,24, 1069
1085,390, 4545
1086,571, 918
1087,9, 3175
1088,824, 1949
1089,678, 1137
1090,138, 1079
1091,27, 53
1092,1942, 3531
1093,372, 652
1094,707, 1735
1095,873, 1007
1096,652, 951
1097,180, 704
1098,7, 32
1099,2349, 2861
1100,7, 39
1101,24, 4122
1102,2195, 2363
1103,2, 4935
1104,1945, 4310
1105,1341, 3261
1106,566, 3160
1107,2913, 3187
1108,807, 2176
1109,2519, 2800
1110,61, 720
1111,738, 2096
1112,99, 555
1113,369, 551
1114,637, 729
1115,203, 413
1116,1353, 3365
1117,325, 3536
1118,240, 368
1119,404, 4883
1120,1191, 2131
1121,402, 1772
1122,746, 2118
1123,654, 1761
1124,79, 903
1125,1624, 2160
1126,586, 1306
1127,1098, 4326
1128,2820, 3208
1129,87, 1273
1130,99, 3652
1131,383, 2852
1132,545, 4815
1133,144, 4604
1134,979, 1277
1135,1780, 2592
1136,53, 653
1137,82, 2125
1138,2667, 3233
1139,32, 88
1140,204, 625
1141,3235, 3912
1142,42, 113
1143,574, 692
1144,629, 2761
1145,3207, 4354
1146,1, 105
1147,130, 4036
1148,1152, 4290
1149,1261, 1700
1150,1871, 2115
1151,1716, 4494
1152,9, 2586
1153,1968, 3275
1154,868, 2378
1155,218, 2111
1156,2, 2397
1157,19, 1877
1158,2884, 3835
1159,12, 446
1160,1333, 3773
1161,12, 443
1162,596, 4580
1163,1360, 2895
1164,46, 1493
1165,1462, 2928
1166,2105, 3917
1167,806, 4165
1168,358, 1716
1169,3133, 3235
1170,475, 1373
1171,323, 771
1172,176, 1613
1173,233, 2574
1174,949, 4389
1175,4065, 4959
1176,41, 164
1177,28, 414
1178,295, 3434
1179,28, 416
1180,2248, 4273
1181,1722, 3546
1182,1, 2540
1183,699, 4029
1184,570, 792
1185,292, 2217
1186,31, 137
1187,2539, 3502
1188,119, 571
1189,550, 1083
1190,211, 596
1191,8, 1899
1192,8, 20
1193,3826, 4058
1194,8, 26
1195,8, 24
1196,288, 3150
1197,2, 920
1198,231, 4407
1199,300, 929
1200,349, 1477
1201,2971, 4532
1202,529, 3624
1203,2, 3290
1204,60, 2010
1205,930, 2287
1206,122, 3897
1207,700, 1862
1208,85, 2245
1209,41, 290
1210,0, 4818
1211,235, 1174
1212,1365, 1572
1213,11, 604
1214,303, 2990
1215,572, 2407
1216,2016, 3032
1217,3, 858
1218,1968, 4726
1219,1838, 4965
1220,612, 1994
1221,2540, 4364
1222,715, 3705
1223,208, 2473
1224,792, 1365
1225,954, 1849
1226,122, 469
1227,1071, 1703
1228,2918, 3118
1229,2048, 4473
1230,912, 3319
1231,3191, 3764
1232,1, 2158
1233,1206, 4023
1234,1035, 1568
1235,90, 167
1236,436, 3445
1237,352, 2677
1238,1, 2440
1239,2057, 2713
1240,1254, 1698
1241,70, 2376
1242,815, 2508
1243,2391, 4750
1244,1039, 3271
1245,450, 3461
1246,170, 2854
1247,1465, 2881
1248,3181, 4726
1249,115, 2512
1250,1434, 4773
1251,275, 4128
1252,342, 3507
1253,2443, 3906
1254,1040, 4140
1255,0, 238
1256,497, 3797
1257,58, 4356
1258,35, 666
1259,113, 390
1260,30, 239
1261,571, 4073
1262,505, 3617
1263,27, 108
1264,567, 1687
1265,95, 326
1266,9, 4397
1267,449, 4433
1268,854, 1968
1269,95, 323
1270,524, 871
1271,848, 4885
1272,2385, 4131
1273,2323, 4451
1274,240, 3337
1275,65, 1643
1276,722, 4427
1277,350, 649
1278,1047, 2075
1279,2295, 3592
1280,1781, 3462
1281,592, 2852
1282,1886, 3650
1283,1126, 3706
1284,2191, 2877
1285,95, 1692
1286,1318, 4803
1287,1262, 4488
1288,343, 1954
1289,337, 3846
1290,91, 2361
1291,2, 1158
1292,423, 1261
1293,2526, 4002
1294,563, 1457
1295,38, 609
1296,44, 905
1297,174, 1343
1298,174, 179
1299,274, 1099
1300,1505, 1839
1301,2187, 4126
1302,778, 2209
1303,337, 782
1304,148, 533
1305,576, 584
1306,350, 427
1307,170, 3856
1308,4, 1516
1309,3, 3981
1310,0, 4219
1311,767, 842
1312,3021, 3030
1313,2, 58
1314,0, 2318
1315,218, 975
1316,2, 50
1317,15, 2410
1318,2, 52
1319,980, 1071
1320,446, 1377
1321,191, 2931
1322,648, 1175
1323,648, 1170
1324,95, 1070
1325,53, 63
1326,187, 787
1327,25, 68
1328,2, 1262
1329,665, 4319
1330,1, 51
1331,564, 3518
1332,48, 179
1333,25, 64
1334,2556, 3296
1335,1259, 4093
1336,1064, 4412
1337,212, 1470
1338,663, 4829
1339,39, 796
1340,1981, 2470
1341,74, 201
1342,458, 1110
1343,480, 2496
1344,436, 4102
1345,2896, 2944
1346,104, 2924
1347,1831, 2080
1348,3695, 4055
1349,865, 1073
1350,1089, 1351
1351,9, 4694
1352,44, 2098
1353,165, 2069
1354,31, 4510
1355,481, 4390
1356,312, 2288
1357,1952, 4636
1358,4210, 4917
1359,350, 3939
1360,33, 4330
1361,2969, 3638
1362,550, 1320
1363,8, 103
1364,1406, 2604
1365,630, 4041
1366,1626, 4131
1367,627, 1130
1368,532, 4072
1369,211, 278
1370,1605, 2533
1371,201, 3062
1372,210, 2558
1373,2715, 3968
1374,456, 1074
1375,735, 2009
1376,10, 12
1377,1050, 3278
1378,2931, 3266
1379,25, 1454
1380,2882, 4816
1381,1610, 3921
1382,447, 2821
1383,437, 1309
1384,122, 1118
1385,607, 1715
1386,126, 3295
1387,100, 4965
1388,40, 1309
1389,23, 123
1390,13, 3304
1391,818, 1090
1392,427, 4040
1393,895, 2053
1394,461, 2114
1395,24, 280
1396,328, 392
1397,10, 134
1398,1052, 4555
1399,131, 4902
1400,9, 52
1401,131, 4906
1402,2201, 2253
1403,171, 2413
1404,9, 58
1405,0, 2824
1406,1349, 2715
1407,1393, 1941
1408,0, 3510
1409,365, 2464
1410,12, 580
1411,2295, 2364
1412,18, 501
1413,112, 3428
1414,1, 471
1415,1529, 2986
1416,2323, 4212
1417,512, 529
1418,2900, 4327
1419,3470, 4303
1420,573, 1510
1421,24, 135
1422,379, 582
1423,130, 800
1424,144, 3970
1425,199, 220
1426,75, 697
1427,2186, 3717
1428,1746, 1759
1429,384, 1438
1430,83, 922
1431,83, 925
1432,3575, 3663
1433,30, 757
1434,623, 655
1435,1934, 2668
1436,1232, 4745
1437,369, 1884
1438,898, 4124
1439,1543, 4621
1440,316, 2887
1441,200, 2288
1442,247, 4028
1443,9, 3374
1444,712, 1993
1445,445, 522
1446,559, 4239
1447,2998, 3947
1448,536, 2101
1449,762, 4928
1450,760, 4606
1451,107, 778
1452,2263, 3093
1453,257, 1661
1454,567, 1471
1455,217, 1032
1456,175, 1568
1457,349, 445
1458,2, 2987
1459,549, 1941
1460,325, 4864
1461,41, 3579
1462,18, 1659
1463,100, 1871
1464,26, 1239
1465,586, 3007
1466,602, 3470
1467,921, 2736
1468,756, 2792
1469,9, 451
1470,412, 3017
1471,808, 2656
1472,2131, 4991
1473,384, 930
1474,175, 1145
1475,288, 3097
1476,19, 2034
1477,5, 662
1478,1377, 2024
1479,5, 660
1480,97, 2589
1481,355, 3297
1482,1293, 4175
1483,961, 1750
1484,573, 4244
1485,244, 4491
1486,554, 759
1487,165, 700
1488,98, 677
1489,230, 3503
1490,596, 2814
1491,1305, 1712
1492,145, 1921
1493,266, 4199
1494,2500, 2835
1495,0, 2144
1496,1710, 1842
1497,0, 2141
1498,841, 1143
1499,472, 534
1500,1428, 2540
1501,1632, 3363
1502,994, 4531
1503,6, 4003
1504,1078, 2051
1505,1078, 2057
1506,323, 3896
1507,551, 4978
1508,2051, 3893
1509,2661, 4638
1510,3455, 4921
1511,695, 1728
1512,134, 625
1513,2705, 3681
1514,590, 3961
1515,365, 1641
1516,111, 407
1517,2, 1982
1518,893, 2124
1519,31, 2216
1520,430, 2236
1521,587, 4324
1522,841, 1496
1523,38, 3353
1524,271, 435
1525,2130, 4179
1526,138, 4755
1527,3635, 4285
1528,2210, 2682
1529,254, 2725
1530,7, 1190
1531,83, 1181
1532,343, 2125
1533,450, 1122
1534,1701, 1735
1535,1739, 2534
1536,1180, 2019
1537,666, 1367
1538,34, 1087
1539,23, 994
1540,2269, 3728
1541,303, 2672
1542,2, 1670
1543,405, 2717
1544,525, 3035
1545,2583, 4731
1546,3920, 4278
1547,968, 1477
1548,14, 2617
1549,14, 2611
1550,482, 2766
1551,24, 734
1552,252, 527
1553,539, 2093
1554,1255, 4704
1555,82, 1175
1556,1582, 3440
1557,38, 43
1558,4216, 4951
1559,212, 767
1560,1580, 4077
1561,205, 1482
1562,1329, 1389
1563,2098, 2354
1564,1520, 1790
1565,539, 720
1566,736, 2176
1567,1356, 1440
1568,1713, 2319
1569,82, 90
1570,1356, 1446
1571,1396, 1641
1572,462, 1086
1573,113, 1687
1574,1823, 2059
1575,1223, 3342
1576,1, 1398
1577,559, 2015
1578,610, 2669
1579,3233, 4751
1580,462, 1654
1581,417, 4611
1582,1471, 4529
1583,563, 1025
1584,24, 454
1585,1009, 3279
1586,91, 761
1587,2, 1183
1588,1359, 2198
1589,51, 2078
1590,1256, 3270
1591,1981, 4820
1592,1638, 4193
1593,23, 2970
1594,397, 2132
1595,121, 1945
1596,303, 4859
1597,2461, 3241
1598,10, 4496
1599,1638, 2699
1600,1432, 2267
1601,1353, 1889
1602,199, 4939
1603,36, 1365
1604,316, 4734
1605,2303, 4730
1606,23, 732
1607,756, 4242
1608,24, 1086
1609,1358, 2116
1610,522, 2962
1611,3336, 4575
1612,577, 3243
1613,146, 4367
1614,649, 1845
1615,28, 1047
1616,818, 2973
1617,229, 1052
1618,445, 3996
1619,2644, 3960
1620,59, 3355
1621,77, 210
1622,887, 3597
1623,909, 4960
1624,1284, 1937
1625,3528, 4662
1626,77, 3954
1627,1764, 3640
1628,2528, 3320
1629,1688, 3403
1630,538, 1206
1631,3204, 4343
1632,406, 1115
1633,2756, 3402
1634,5, 322
1635,1453, 1906
1636,1101, 1904
1637,265, 733
1638,42, 1034
1639,106, 1413
1640,76, 1012
1641,107, 163
1642,263, 3954
1643,106, 1418
1644,8, 591
1645,8, 593
