Id, Source, Target
428,3109, 4832
429,3744, 4130
430,715, 1037
431,3496, 3539
432,1438, 1663
433,537, 1731
434,11, 819
435,840, 2900
436,2044, 2220
437,29, 4661
438,11, 810
439,9, 14
440,518, 926
441,13, 2967
442,159, 4114
443,1280, 1882
444,2779, 2897
445,962, 2907
446,1783, 2487
447,5, 3906
448,900, 4432
449,802, 4700
450,49, 56
451,643, 1301
452,253, 2269
453,1227, 1597
454,2739, 3404
455,304, 1459
456,1888, 2852
457,1011, 3203
458,46, 150
459,95, 3492
460,93, 2774
461,295, 707
462,1, 437
463,533, 639
464,2819, 3015
465,2958, 3080
466,102, 1417
467,48, 2349
468,237, 3577
469,5, 626
470,1406, 3021
471,224, 4139
472,83, 748
473,5, 628
474,65, 262
475,4, 779
476,1601, 4473
477,21, 2590
478,277, 1701
479,3269, 3715
480,102, 2800
481,2469, 3997
482,1659, 4694
483,340, 3282
484,81, 132
485,1029, 1133
486,845, 3476
487,382, 1853
488,333, 728
489,3500, 4684
490,1709, 2191
491,6, 2503
492,1080, 3274
493,5, 3570
494,290, 1563
495,290, 4041
496,247, 4064
497,553, 3158
498,19, 351
499,817, 861
500,965, 4556
501,840, 4684
502,1395, 2559
503,865, 4517
504,19, 691
505,287, 4558
506,42, 797
507,546, 1004
508,919, 4956
509,1992, 4807
510,153, 1231
511,952, 1111
512,2205, 2943
513,77, 1920
514,778, 1283
515,22, 168
516,162, 1149
517,274, 492
518,0, 15
519,0, 12
520,26, 358
521,0, 10
522,0, 11
523,96, 798
524,93, 1488
525,4, 1060
526,4, 1061
527,1712, 2812
528,445, 462
529,0, 18
530,206, 2921
531,222, 1314
532,1867, 4236
533,3464, 4034
534,516, 994
535,889, 3533
536,37, 2133
537,324, 507
538,981, 2020
539,474, 1629
540,93, 1997
541,254, 3141
542,169, 3327
543,82, 3682
544,1711, 2863
545,1303, 1447
546,227, 3478
547,5, 1802
548,148, 303
549,542, 2898
550,115, 4351
551,693, 3744
552,116, 4395
553,338, 4356
554,2243, 2857
555,271, 1142
556,5, 976
557,100, 2876
558,80, 3722
559,611, 1010
560,55, 2548
561,944, 4907
562,134, 4554
563,478, 4335
564,63, 317
565,87, 583
566,765, 4885
567,3, 4171
568,17, 2388
569,17, 2387
570,192, 2604
571,104, 4857
572,1219, 4047
573,71, 4073
574,5, 3463
575,1561, 1621
576,82, 135
577,326, 1866
578,3064, 3293
579,326, 1860
580,55, 4283
581,923, 2037
582,153, 4968
583,4436, 4807
584,2497, 4330
585,2534, 3232
586,954, 1816
587,492, 2291
588,167, 1707
589,454, 2737
590,3, 1745
591,442, 518
592,10, 4095
593,756, 1533
594,19, 823
595,2347, 2400
596,404, 2059
597,189, 899
598,208, 2795
599,1, 1728
600,168, 769
601,45, 125
602,207, 463
603,165, 743
604,23, 334
605,11, 4153
606,1042, 1987
607,1434, 2061
608,92, 3066
609,824, 3321
610,1794, 3877
611,4, 305
612,60, 374
613,329, 1658
614,2, 1631
615,4, 300
616,992, 1992
617,2796, 3867
618,3560, 4029
619,3829, 4677
620,6, 3559
621,1124, 4455
622,347, 1040
623,2, 3566
624,45, 2872
625,125, 4940
626,2316, 4642
627,10, 1833
628,12, 2851
629,2224, 4163
630,145, 3704
631,578, 1966
632,45, 4678
633,360, 2624
634,800, 3459
635,114, 268
636,932, 1300
637,177, 644
638,35, 784
639,4, 2679
640,83, 2940
641,146, 4211
642,959, 1215
643,114, 266
644,864, 1777
645,1365, 3806
646,655, 3032
647,104, 2044
648,125, 3357
649,2094, 2421
650,14, 1470
651,87, 2290
652,1364, 4766
653,2594, 3745
654,2998, 4426
655,1002, 3934
656,23, 483
657,401, 2853
658,3199, 4206
659,2802, 2917
660,21, 3743
661,7, 18
662,7, 17
663,502, 816
664,7, 14
665,7, 13
666,3163, 3472
667,5, 1122
668,7, 10
669,210, 4141
670,353, 374
671,132, 1915
672,3661, 4644
673,2963, 4602
674,3, 221
675,3, 220
676,770, 3048
677,265, 4099
678,70, 1640
679,67, 2636
680,635, 2496
681,541, 1169
682,9, 4218
683,2169, 2202
684,93, 2212
685,71, 2027
686,242, 860
687,648, 3342
688,527, 2312
689,2313, 2700
690,1379, 2922
691,84, 3111
692,3, 1614
693,404, 3679
694,1821, 3536
695,3514, 4669
696,865, 3814
697,1758, 3617
698,391, 4777
699,1847, 2296
700,317, 3079
701,998, 1234
702,573, 4355
703,1303, 1576
704,2702, 3327
705,139, 2878
706,256, 2496
707,6, 2698
708,865, 2009
709,943, 3598
710,2168, 2505
711,3618, 4234
712,1711, 3472
713,7, 1388
714,547, 2650
715,41, 68
716,1095, 3491
717,265, 1536
718,407, 2716
719,3830, 4557
720,104, 336
721,1321, 4274
722,3534, 3728
723,3139, 4715
724,2184, 3104
725,1567, 1887
726,2221, 3747
727,229, 1093
728,284, 1490
729,2192, 4428
730,640, 1569
731,1502, 1725
732,2511, 3893
733,842, 4874
734,3528, 4623
735,1488, 3002
736,41, 1247
737,1098, 4150
738,3255, 4290
739,3294, 3955
740,217, 296
741,13, 209
742,917, 3448
743,812, 1398
744,986, 3974
745,182, 2507
746,3936, 4567
747,1391, 2051
748,1110, 2815
749,13, 207
750,420, 2057
751,2826, 3311
752,58, 733
753,283, 3858
754,2782, 4763
755,2248, 3786
756,1262, 4052
757,13, 4228
758,1261, 1588
759,314, 622
760,351, 576
761,766, 2321
762,225, 1709
763,95, 507
764,98, 99
765,1626, 3519
766,687, 4098
767,77, 162
768,193, 2866
769,2838, 2959
770,28, 298
771,10, 3324
772,14, 3846
773,5, 363
774,224, 4458
775,20, 373
776,1614, 1972
777,7, 1210
778,399, 4077
779,13, 3409
780,1147, 1426
781,276, 2491
782,233, 377
783,301, 2164
784,276, 2494
785,34, 50
786,2, 81
787,1426, 2389
788,343, 1228
789,5, 4681
790,665, 759
791,1173, 4114
792,251, 1144
793,1579, 4254
794,0, 1480
795,141, 3127
796,478, 1191
797,6, 3124
798,283, 954
799,998, 4344
800,2356, 2455
801,5, 108
802,38, 4297
803,12, 466
804,89, 801
805,337, 3427
806,386, 1093
807,1129, 2626
808,2062, 2743
809,46, 2133
810,418, 4518
811,200, 657
812,54, 2759
813,3260, 4360
814,1991, 3495
815,281, 2609
816,913, 1641
817,753, 2201
818,1763, 2025
819,43, 866
820,3892, 4987
821,77, 80
822,862, 1409
823,167, 431
824,103, 216
825,240, 1549
826,103, 210
827,49, 642
828,170, 874
829,431, 2852
830,1266, 1743
831,1948, 3756
832,6, 4774
833,3, 2623
834,963, 1547
835,174, 4246
836,146, 2153
837,1749, 3515
838,2725, 2789
839,1194, 4378
840,228, 493
841,99, 3965
842,1012, 4099
843,1231, 4034
844,2, 2553
845,469, 1710
846,30, 3762
847,390, 1224
848,2006, 3176
849,177, 4411
850,768, 3117
851,3, 415
852,4176, 4631
853,540, 651
854,8, 43
855,8, 42
856,2, 905
857,45, 1558
858,1827, 1968
859,1745, 3683
860,2, 273
861,98, 3578
862,2, 271
863,186, 844
864,841, 1665
865,963, 3944
866,4521, 4884
867,17, 4620
868,2785, 4271
869,93, 186
870,2858, 4518
871,71, 1909
872,724, 4101
873,43, 3908
874,476, 1518
875,3141, 4538
876,1716, 3672
877,45, 808
878,1236, 2319
879,11, 667
880,1148, 2690
881,278, 1603
882,2346, 3253
883,268, 1599
884,1417, 4343
885,481, 2066
886,67, 1255
887,2054, 2267
888,154, 300
889,541, 2184
890,1790, 2700
891,976, 2031
892,146, 619
893,53, 1066
894,10, 1143
895,332, 2468
896,631, 1382
897,792, 1340
898,14, 2401
899,1352, 3771
900,181, 582
901,961, 1528
902,271, 864
903,2, 3889
904,805, 2709
905,90, 188
906,23, 3651
907,528, 899
908,8, 212
909,13, 1580
910,44, 383
911,870, 1889
912,43, 1162
913,81, 309
914,2998, 4630
915,1033, 2439
916,34, 2810
917,715, 4495
918,228, 239
919,3, 1023
920,667, 785
921,597, 4690
922,1471, 3380
923,1767, 2168
924,2437, 2928
925,98, 2830
926,1690, 3055
927,97, 3022
928,359, 610
929,614, 1109
930,584, 3517
931,2637, 4269
932,1942, 2433
933,12, 3394
934,631, 1033
935,539, 2271
936,44, 1038
937,541, 2933
938,186, 719
939,365, 2307
940,1074, 4743
941,42, 4167
942,1276, 2368
943,1, 4381
944,2786, 4367
945,885, 889
946,8, 2079
947,1230, 2337
948,280, 631
949,212, 2102
950,0, 255
951,2760, 4672
952,3646, 4587
953,258, 1901
954,71, 2906
955,165, 1431
956,968, 2596
957,238, 1004
958,1297, 2009
959,2591, 2725
960,700, 4768
961,3998, 4060
962,2053, 2413
963,8, 3314
964,280, 3108
965,3224, 3561
966,272, 1909
967,13, 3648
968,7, 2155
969,4, 460
970,4, 461
971,20, 26
972,1038, 1279
973,348, 2161
974,95, 1947
975,398, 890
976,459, 704
977,7, 1174
978,172, 2391
979,722, 3647
980,3584, 3709
981,181, 1258
982,990, 2805
983,1019, 4147
984,1090, 2123
985,3092, 3561
986,145, 912
987,442, 4056
988,163, 768
989,159, 1922
990,2692, 3636
991,960, 3982
992,146, 1092
993,50, 3896
994,60, 744
995,319, 4288
996,1090, 1115
997,407, 3612
998,1954, 4200
999,340, 3713
1000,401, 484
1001,269, 3866
1002,1237, 1248
1003,368, 1765
1004,467, 1650
1005,2, 30
1006,351, 4386
1007,1099, 1295
1008,266, 384
1009,3902, 4825
1010,2, 38
1011,2, 39
1012,139, 1216
1013,1824, 2116
1014,23, 673
1015,7, 3890
1016,23, 670
1017,3194, 3612
1018,2579, 4434
1019,653, 2216
1020,153, 1204
1021,1308, 3252
1022,4004, 4863
1023,117, 837
1024,2029, 2513
1025,371, 1419
1026,1, 70
1027,87, 1022
1028,25, 48
1029,2086, 3281
1030,206, 1168
1031,745, 875
1032,504, 806
1033,785, 3004
1034,285, 1688
1035,34, 2568
1036,1418, 1795
1037,1080, 4147
1038,361, 3064
1039,466, 4199
1040,235, 975
1041,1554, 3736
1042,1253, 4899
1043,1168, 3696
1044,384, 2698
1045,6, 206
1046,1164, 4697
1047,2087, 2713
1048,1738, 3970
1049,20, 1124
1050,3665, 4173
1051,6, 1316
1052,361, 4244
1053,1156, 1659
1054,0, 3678
1055,1840, 2349
1056,676, 3180
1057,251, 1796
1058,277, 728
1059,2855, 4513
1060,2007, 4817
1061,2164, 2333
1062,753, 3480
1063,1451, 1858
1064,403, 855
1065,673, 693
1066,383, 674
1067,478, 1346
1068,899, 3853
1069,781, 2221
1070,89, 1032
1071,2288, 4758
1072,341, 2532
1073,2679, 3408
1074,1284, 3660
1075,85, 2860
1076,436, 1939
1077,1685, 3118
1078,1437, 2510
1079,317, 1540
1080,174, 2329
1081,2046, 2985
1082,2560, 2634
1083,2485, 2802
1084,1709, 1991
1085,7, 423
1086,430, 4110
1087,1081, 1493
1088,28, 2685
1089,224, 321
1090,921, 2465
1091,15, 513
1092,1062, 4157
1093,939, 4244
1094,656, 1105
1095,83, 3768
1096,390, 3879
1097,153, 3643
1098,62, 3549
1099,4, 4531
1100,69, 219
1101,96, 4292
1102,2189, 2423
1103,350, 4154
1104,40, 54
1105,136, 1237
1106,208, 4958
1107,2, 2709
1108,1707, 2849
1109,120, 1692
1110,230, 4976
1111,120, 1691
1112,651, 2375
1113,2254, 4258
1114,28, 3626
1115,1753, 4311
1116,10, 151
1117,10, 152
1118,10, 155
1119,789, 4795
1120,137, 1299
1121,10, 159
1122,460, 606
1123,140, 2633
1124,137, 1293
1125,140, 2630
1126,387, 3467
1127,37, 104
1128,2949, 3077
1129,2201, 2274
1130,957, 2384
1131,62, 385
1132,3117, 4501
1133,1309, 4304
1134,1029, 1337
1135,337, 455
1136,2892, 3354
1137,109, 1351
1138,608, 3271
1139,212, 3982
1140,171, 1674
1141,1347, 2031
1142,330, 3256
1143,1, 411
1144,222, 251
1145,275, 1516
1146,2705, 4039
1147,146, 3163
1148,423, 4215
1149,115, 443
1150,24, 111
1151,2472, 3568
1152,101, 4217
1153,200, 533
1154,1181, 2066
1155,947, 3208
1156,2498, 2591
1157,1055, 1352
1158,2321, 4221
1159,23, 2986
1160,5, 642
1161,3170, 3748
1162,277, 1767
1163,1000, 4151
1164,93, 2958
1165,11, 1624
1166,299, 591
1167,1756, 4086
1168,979, 3740
1169,389, 3302
1170,76, 498
1171,850, 4443
1172,97, 1562
1173,390, 1256
1174,398, 2668
1175,810, 4097
1176,1224, 3416
1177,1859, 3452
1178,282, 504
1179,52, 1945
1180,384, 4461
1181,1160, 2309
1182,13, 2891
1183,729, 1375
1184,1399, 2907
1185,29, 4296
1186,38, 870
1187,2035, 3718
1188,19, 336
1189,8, 1401
1190,506, 548
1191,618, 4176
1192,38, 878
1193,3064, 3212
1194,4191, 4758
1195,565, 3083
1196,12, 4828
1197,442, 1523
1198,133, 4489
1199,2184, 3426
1200,1390, 1524
1201,64, 963
1202,27, 260
1203,762, 2519
1204,210, 4064
1205,68, 204
1206,611, 4119
1207,159, 725
1208,15, 727
1209,526, 1533
1210,5, 244
1211,1453, 2010
1212,43, 1572
1213,1575, 3487
1214,715, 862
1215,367, 874
1216,1781, 3875
1217,1155, 4247
1218,181, 911
1219,386, 4497
1220,96, 1435
1221,275, 2099
1222,3441, 4661
1223,60, 1208
1224,3168, 4927
1225,881, 1011
1226,1018, 1515
1227,169, 2304
1228,463, 4191
1229,5, 242
1230,4693, 4962
1231,396, 502
1232,1339, 4195
1233,1792, 3148
1234,5, 910
1235,98, 690
1236,177, 4050
1237,770, 794
1238,87, 1591
1239,5, 919
1240,2971, 3144
1241,1788, 2631
1242,165, 721
1243,527, 1221
1244,420, 3554
1245,1056, 1593
1246,242, 1479
1247,333, 4815
1248,11, 2316
1249,53, 4520
1250,2078, 4854
1251,39, 215
1252,895, 945
1253,791, 1572
1254,805, 3641
1255,887, 1411
1256,628, 2415
1257,116, 2910
1258,483, 537
1259,6, 2451
1260,6, 4200
1261,1642, 3310
1262,218, 725
1263,395, 432
1264,304, 951
1265,272, 3943
1266,1460, 1972
1267,3, 4182
1268,14, 681
1269,1981, 2552
1270,14, 684
1271,1942, 4792
1272,13, 4956
1273,14, 137
1274,325, 1089
1275,33, 2064
1276,587, 2138
1277,134, 647
1278,1638, 4710
1279,1763, 3238
1280,320, 2723
1281,2047, 4844
1282,673, 1086
1283,245, 392
1284,3435, 3810
1285,119, 2097
1286,969, 2468
1287,2476, 4029
1288,263, 1630
1289,539, 3162
1290,492, 2474
1291,1557, 3814
1292,1119, 3129
1293,25, 3668
1294,1956, 4260
1295,892, 2448
1296,71, 4237
1297,415, 3131
1298,923, 3981
1299,4071, 4453
1300,425, 3296
1301,4171, 4325
1302,3089, 3637
1303,6, 4024
1304,769, 4474
1305,1199, 1275
1306,2233, 3402
1307,799, 3601
1308,73, 825
1309,1701, 1755
1310,1348, 4534
1311,281, 2047
1312,202, 1073
1313,1633, 4591
1314,898, 1970
1315,23, 317
1316,2543, 3595
1317,266, 1871
1318,169, 3960
1319,380, 707
1320,1797, 1933
1321,2177, 2499
1322,170, 4185
1323,993, 4531
1324,170, 4180
1325,352, 2633
1326,293, 1790
1327,2, 4066
1328,102, 2127
1329,2269, 3073
1330,146, 159
1331,1368, 4460
1332,2155, 4525
1333,101, 241
1334,2439, 4427
1335,1101, 4492
1336,2255, 3775
1337,0, 3567
1338,247, 1972
1339,1751, 1951
1340,730, 4724
1341,343, 1542
1342,52, 563
1343,88, 2668
1344,5, 4623
1345,549, 4458
1346,856, 2913
1347,333, 2970
1348,109, 2684
1349,3216, 4332
1350,73, 174
1351,73, 171
1352,584, 1448
1353,6, 1783
1354,372, 2918
1355,427, 1629
1356,132, 1975
1357,260, 3446
1358,1112, 1197
1359,542, 4029
1360,3, 209
1361,310, 670
1362,337, 4969
1363,249, 833
1364,506, 3050
1365,3, 203
1366,881, 3654
1367,876, 1331
1368,4212, 4807
1369,1300, 1666
1370,1360, 4678
1371,633, 1777
1372,2709, 3298
1373,955, 4477
1374,1403, 2914
1375,906, 3616
1376,57, 3277
1377,2687, 3022
1378,2189, 4580
1379,2421, 3320
1380,101, 2356
1381,29, 33
1382,2295, 5004
1383,469, 3177
1384,3095, 4165
1385,1215, 2285
1386,3466, 4988
1387,896, 2622
1388,302, 1415
1389,907, 1361
1390,6, 543
1391,425, 1560
1392,330, 3084
1393,118, 3262
1394,162, 2585
1395,1667, 3371
1396,1984, 3892
1397,458, 2472
1398,283, 4053
1399,2361, 3233
1400,661, 2991
1401,1151, 1469
1402,21, 920
1403,641, 1607
1404,499, 2877
1405,896, 4298
1406,168, 2895
1407,137, 1352
1408,463, 639
1409,2248, 3232
1410,1696, 2013
1411,3229, 4569
1412,805, 1094
1413,577, 3226
1414,1622, 4898
1415,41, 42
1416,0, 750
1417,115, 326
1418,23, 1070
1419,571, 4490
1420,28, 2058
1421,7, 37
1422,180, 253
1423,931, 4794
1424,1, 4192
1425,77, 1483
1426,4104, 4640
1427,186, 1134
1428,7, 39
1429,1993, 2590
1430,217, 2843
1431,396, 3267
1432,600, 3275
1433,896, 1634
1434,558, 2666
1435,566, 3160
1436,835, 1281
1437,35, 2328
1438,3870, 4879
1439,691, 2399
1440,624, 1127
1441,576, 2965
1442,2651, 4290
1443,661, 2195
1444,529, 1509
1445,56, 204
1446,657, 2497
1447,947, 3776
1448,10, 892
1449,1998, 4921
1450,1006, 4327
1451,1767, 3221
1452,5, 342
1453,118, 269
1454,320, 797
1455,191, 978
1456,1109, 4602
1457,2720, 4779
1458,431, 2914
1459,140, 3739
1460,462, 2339
1461,43, 134
1462,136, 298
1463,528, 4123
1464,4785, 4930
1465,246, 4809
1466,1130, 2825
1467,95, 2787
1468,13, 2776
1469,824, 2664
1470,310, 1808
1471,2000, 3989
1472,683, 800
1473,15, 1731
1474,4148, 4915
1475,373, 2292
1476,867, 2828
1477,328, 2189
1478,1545, 1748
1479,346, 2631
1480,620, 1845
1481,2117, 4805
1482,1591, 3193
1483,4, 1486
1484,1949, 2629
1485,1904, 2144
1486,152, 3912
1487,65, 878
1488,964, 2747
1489,303, 1427
1490,24, 1560
1491,18, 938
1492,57, 4462
1493,417, 3141
1494,3325, 3522
1495,2391, 3839
1496,3397, 4641
1497,507, 2516
1498,266, 4960
1499,1108, 4928
1500,2, 2398
1501,320, 4121
1502,407, 1468
1503,482, 1127
1504,322, 328
1505,6, 1895
1506,360, 4596
1507,3323, 4307
1508,33, 3044
1509,2, 3374
1510,1, 602
1511,337, 4555
1512,96, 674
1513,251, 593
1514,546, 2905
1515,2767, 2820
1516,474, 2763
1517,20, 2196
1518,434, 3836
1519,1748, 2167
1520,1260, 3065
1521,80, 269
1522,321, 4825
1523,1079, 2813
1524,989, 2726
1525,2051, 3511
1526,28, 413
1527,182, 1872
1528,7, 303
1529,5, 1500
1530,185, 1517
1531,67, 3314
1532,591, 3075
1533,5, 4028
1534,469, 1732
1535,299, 695
1536,318, 1908
1537,580, 3125
1538,967, 4650
1539,6, 3303
1540,570, 798
1541,2, 3991
1542,917, 4082
1543,2, 929
1544,266, 3759
1545,8, 26
1546,521, 1096
1547,2, 923
1548,4, 3899
1549,4103, 4737
1550,522, 3214
1551,41, 1898
1552,3297, 4940
1553,712, 3291
1554,1528, 3511
1555,1514, 4191
1556,108, 367
1557,60, 2010
1558,1374, 1442
1559,396, 993
1560,1453, 1749
1561,3311, 3817
1562,4013, 4889
1563,7, 249
1564,747, 2152
1565,1996, 3626
1566,2246, 2668
1567,7, 241
1568,321, 4925
1569,2071, 2699
1570,541, 2617
1571,171, 293
1572,22, 801
1573,503, 3848
1574,3, 858
1575,171, 297
1576,21, 1697
1577,979, 1180
1578,693, 1782
1579,21, 1693
1580,181, 1502
1581,48, 4297
1582,3090, 3856
1583,93, 473
1584,1070, 2956
1585,319, 1624
1586,2000, 3562
1587,14, 2175
1588,401, 2117
1589,4200, 4286
1590,23, 3362
1591,1, 2158
1592,1051, 3843
1593,816, 4842
1594,1101, 4508
1595,2447, 4816
1596,42, 1940
1597,901, 1222
1598,170, 4134
1599,962, 1653
1600,133, 1061
1601,1911, 4148
1602,499, 4026
1603,68, 4588
1604,23, 2171
1605,3646, 4038
1606,875, 1880
1607,1072, 2505
1608,375, 4166
1609,833, 2733
1610,1412, 3302
1611,127, 490
1612,1426, 4669
1613,4001, 4878
1614,165, 3995
1615,30, 4963
1616,158, 1236
1617,2295, 3777
1618,911, 1835
1619,947, 1192
1620,11, 1041
1621,58, 318
1622,0, 230
1623,0, 234
1624,0, 237
1625,225, 2454
1626,182, 1652
1627,967, 4489
1628,167, 3403
1629,112, 2697
1630,1675, 4061
1631,27, 105
1632,357, 1709
1633,255, 4717
1634,1777, 4078
1635,92, 1924
1636,212, 2122
1637,163, 166
1638,1691, 3993
1639,90, 305
1640,421, 3039
1641,3141, 3999
1642,364, 914
1643,3797, 4929
1644,364, 912
1645,663, 2080
1646,645, 686
1647,306, 737
1648,1487, 3991
