Id,Source,Target
426,43,440
427,43,497
428,44,88
429,44,134
430,44,251
431,44,261
432,44,273
433,44,423
434,45,136
435,45,151
436,45,226
437,45,294
438,45,354
439,45,363
440,45,372
441,46,140
442,46,256
443,46,269
444,46,280
445,46,309
446,46,398
447,46,447
448,47,83
449,47,95
450,47,125
451,47,272
452,47,436
453,47,474
454,48,139
455,48,157
456,48,162
457,48,176
458,48,215
459,48,217
460,48,301
461,48,317
462,48,328
463,48,375
464,48,386
465,48,409
466,48,426
467,49,98
468,49,115
469,49,122
470,49,169
471,49,262
472,49,295
473,49,327
474,49,348
475,49,368
476,49,441
477,49,458
478,50,84
479,50,121
480,50,123
481,50,285
482,50,295
483,50,390
484,50,458
485,51,75
486,51,204
487,51,387
488,51,431
489,51,469
490,52,84
491,52,162
492,52,252
493,52,264
494,52,289
495,52,428
496,52,433
497,53,73
498,53,144
499,53,178
500,53,246
501,53,355
502,53,421
503,53,427
504,53,434
505,53,464
506,54,56
507,54,104
508,54,139
509,54,142
510,54,161
511,54,238
512,54,275
513,54,358
514,54,386
515,54,388
516,54,491
517,55,131
518,55,174
519,55,186
520,55,234
521,55,247
522,55,283
523,55,300
524,55,326
525,55,341
526,55,376
527,55,442
528,56,75
529,56,194
530,56,206
531,56,219
532,56,227
533,56,245
534,56,299
535,56,344
536,56,461
537,56,462
538,56,493
539,56,494
540,57,109
541,57,115
542,57,136
543,57,227
544,57,240
545,57,269
546,57,289
547,57,352
548,57,440
549,57,445
550,57,458
551,57,491
552,58,173
553,58,177
554,58,222
555,58,243
556,58,404
557,58,422
558,59,102
559,59,110
560,59,166
561,59,193
562,59,213
563,59,266
564,59,289
565,59,328
566,59,344
567,59,350
568,59,378
569,59,386
570,59,405
571,59,451
572,60,64
573,60,70
574,60,188
575,60,209
576,60,223
577,60,243
578,60,374
579,60,378
580,60,391
581,60,403
582,60,418
583,61,96
584,61,331
585,61,343
586,62,97
587,62,111
588,62,141
589,62,199
590,62,370
591,62,465
592,63,77
593,63,84
594,63,97
595,63,110
596,63,148
597,63,153
598,63,164
599,63,230
600,63,243
601,63,264
602,63,356
603,63,398
604,63,405
605,63,412
606,63,431
607,63,443
608,64,160
609,64,211
610,64,226
611,64,248
612,64,278
613,64,329
614,64,382
615,64,440
616,64,470
617,64,491
618,64,498
619,65,120
620,65,209
621,65,212
622,65,291
623,65,347
624,65,387
625,65,441
626,65,498
627,66,80
628,66,96
629,66,98
630,66,188
631,66,224
632,66,301
633,66,316
634,66,351
635,66,410
636,66,432
637,66,452
638,66,460
639,67,165
640,67,191
641,67,208
642,67,289
643,67,386
644,67,388
645,67,414
646,67,431
647,68,194
648,68,256
649,68,259
650,68,285
651,68,472
652,69,135
653,69,252
654,69,273
655,69,363
656,69,393
657,69,443
658,69,496
659,70,134
660,70,159
661,70,202
662,70,226
663,70,304
664,70,314
665,70,411
666,70,486
667,71,187
668,71,200
669,71,277
670,71,338
671,71,412
672,71,483
673,72,75
674,72,91
675,72,163
676,72,176
677,72,203
678,72,254
679,72,317
680,72,328
681,72,353
682,72,393
683,72,417
684,73,116
685,73,161
686,73,248
687,73,280
688,73,406
689,73,464
690,73,474
691,74,76
692,74,95
693,74,168
694,74,185
695,74,247
696,74,255
697,74,297
698,74,328
699,74,355
700,74,361
701,74,415
702,74,439
703,75,78
704,75,115
705,75,122
706,75,124
707,75,203
708,75,287
709,75,297
710,75,355
711,75,395
712,75,430
713,75,491
714,76,124
715,76,173
716,76,207
717,76,230
718,76,285
719,76,300
720,77,168
721,77,278
722,77,327
723,77,335
724,77,461
725,77,470
726,78,117
727,78,122
728,78,165
729,78,182
730,78,211
731,78,214
732,78,318
733,78,371
734,78,494
735,79,176
736,79,278
737,79,304
738,79,429
739,79,439
740,80,87
741,80,102
742,80,206
743,80,212
744,80,216
745,80,245
746,80,344
747,80,398
748,80,413
749,80,434
750,80,436
751,80,467
752,81,105
753,81,163
754,81,176
755,81,257
756,81,297
757,81,335
758,81,364
759,82,156
760,82,194
761,82,196
762,82,294
763,82,330
764,82,474
765,83,86
766,83,88
767,83,112
768,83,129
769,83,156
770,83,170
771,83,244
772,83,279
773,83,361
774,83,394
775,83,427
776,84,120
777,84,146
778,84,193
779,84,220
780,84,300
781,84,415
782,85,122
783,85,145
784,85,150
785,85,162
786,85,190
787,85,195
788,85,229
789,85,244
790,85,465
791,85,493
792,85,495
793,85,497
794,86,110
795,86,121
796,86,130
797,86,222
798,86,247
799,86,304
800,86,378
801,86,384
802,86,420
803,86,483
804,87,89
805,87,220
806,87,328
807,87,334
808,87,356
809,87,366
810,87,384
811,87,418
812,87,444
813,87,445
814,88,184
815,88,212
816,88,269
817,88,405
818,88,430
819,89,112
820,89,118
821,89,182
822,89,214
823,89,239
824,89,264
825,89,302
826,89,328
827,89,444
828,89,455
829,89,494
830,90,95
831,90,186
832,90,228
833,90,323
834,90,445
835,90,494
836,91,137
837,91,146
838,91,147
839,91,151
840,91,226
841,91,297
842,91,318
843,91,327
844,91,449
845,92,102
846,92,140
847,92,217
848,92,269
849,92,280
850,92,347
851,92,406
852,93,119
853,93,121
854,93,169
855,93,184
856,93,221
857,93,270
858,93,287
859,93,339
860,93,477
861,94,124
862,94,159
863,94,211
864,94,309
865,95,133
866,95,216
867,95,254
868,95,262
869,95,313
870,95,339
871,95,355
872,95,452
873,95,470
874,96,103
875,96,145
876,96,213
877,96,294
878,96,336
879,96,459
880,97,114
881,97,150
882,97,235
883,97,258
884,97,368
885,97,384
886,97,433
887,97,464
888,97,475
889,97,498
890,98,192
891,98,207
892,98,258
893,98,401
894,98,410
895,98,416
896,98,417
897,98,426
898,98,427
899,98,437
900,99,175
901,99,222
902,99,249
903,99,403
904,99,481
905,100,117
906,100,186
907,100,197
908,100,254
909,100,286
910,100,424
911,100,470
912,100,475
913,101,176
914,101,218
915,101,349
916,101,353
917,101,363
918,101,372
919,101,489
920,102,164
921,102,254
922,102,293
923,102,311
924,102,323
925,102,343
926,102,345
927,102,423
928,102,483
929,102,495
930,103,163
931,103,167
932,103,192
933,103,223
934,103,257
935,103,273
936,103,320
937,103,322
938,103,361
939,103,453
940,103,464
941,103,471
942,103,487
943,104,211
944,104,214
945,104,255
946,104,318
947,104,455
948,105,118
949,105,161
950,105,217
951,105,221
952,105,224
953,105,312
954,105,332
955,105,336
956,105,340
957,105,358
958,105,388
959,105,432
960,106,352
961,106,374
962,106,404
963,106,458
964,107,143
965,107,184
966,107,226
967,107,249
968,107,250
969,107,303
970,108,260
971,108,407
972,108,432
973,109,147
974,109,162
975,109,175
976,109,198
977,109,217
978,109,285
979,109,310
980,109,317
981,109,399
982,110,137
983,110,142
984,110,155
985,110,172
986,110,190
987,110,205
988,110,245
989,110,376
990,110,379
991,110,474
992,111,154
993,111,163
994,111,253
995,111,441
996,111,442
997,112,251
998,112,299
999,112,311
1000,112,381
1001,112,453
1002,112,487
1003,113,136
1004,113,182
1005,113,229
1006,113,255
1007,113,327
1008,113,402
1009,113,409
1010,113,455
1011,113,458
1012,113,469
1013,114,271
1014,114,369
1015,114,430
1016,114,452
1017,114,457
1018,115,173
1019,115,185
1020,115,197
1021,115,203
1022,115,210
1023,115,301
1024,115,315
1025,115,327
1026,115,375
1027,115,435
1028,115,437
1029,115,471
1030,116,143
1031,116,187
1032,116,283
1033,116,288
1034,116,450
1035,116,473
1036,117,130
1037,117,147
1038,117,336
1039,117,370
1040,118,204
1041,118,244
1042,118,271
1043,118,367
1044,118,437
1045,118,448
1046,118,455
1047,119,179
1048,119,212
1049,119,221
1050,119,226
1051,119,399
1052,119,451
1053,120,124
1054,120,137
1055,120,158
1056,120,183
1057,120,184
1058,120,320
1059,120,326
1060,120,327
1061,120,391
1062,121,130
1063,121,183
1064,121,233
1065,121,316
1066,121,323
1067,121,337
1068,121,356
1069,121,373
1070,121,393
1071,122,164
1072,122,207
1073,122,225
1074,122,235
1075,122,307
1076,122,361
1077,122,363
1078,122,455
1079,122,464
1080,122,493
1081,123,240
1082,123,282
1083,123,374
1084,124,247
1085,124,313
1086,124,364
1087,124,393
1088,124,427
1089,124,450
1090,124,498
1091,124,499
1092,125,308
1093,125,313
1094,125,366
1095,126,149
1096,126,187
1097,126,205
1098,126,262
1099,126,276
1100,126,326
1101,126,338
1102,126,406
1103,126,440
1104,126,449
1105,126,491
1106,127,306
1107,127,313
1108,127,430
1109,127,473
1110,127,499
1111,128,143
1112,129,146
1113,129,313
1114,129,326
1115,129,373
1116,129,383
1117,129,392
1118,129,486
1119,129,491
1120,130,158
1121,130,236
1122,130,240
1123,130,241
1124,130,311
1125,130,320
1126,130,325
1127,130,336
1128,130,385
1129,130,403
1130,130,406
1131,130,442
1132,131,171
1133,131,260
1134,131,289
1135,131,479
1136,132,254
1137,132,260
1138,132,367
1139,132,434
1140,132,435
1141,132,445
1142,132,482
1143,133,144
1144,133,217
1145,133,270
1146,133,305
1147,133,331
1148,133,343
1149,133,370
1150,133,434
1151,133,456
1152,133,487
1153,134,171
1154,134,253
1155,134,289
1156,134,294
1157,134,295
1158,134,315
1159,134,350
1160,134,410
1161,134,419
1162,134,481
1163,135,152
1164,135,163
1165,135,188
1166,135,205
1167,135,283
1168,135,286
1169,135,303
1170,135,309
1171,135,486
1172,136,139
1173,136,158
1174,136,191
1175,136,211
1176,136,229
1177,136,239
1178,136,377
1179,136,433
1180,136,442
1181,136,492
1182,136,496
1183,137,156
1184,137,183
1185,137,205
1186,137,342
1187,137,364
1188,137,398
1189,138,187
1190,138,358
1191,138,414
1192,138,490
1193,139,192
1194,139,239
1195,139,262
1196,139,471
1197,140,200
1198,140,251
1199,140,332
1200,140,421
1201,141,169
1202,141,171
1203,141,204
1204,141,262
1205,141,339
1206,141,404
1207,141,458
1208,141,488
1209,142,172
1210,142,175
1211,142,188
1212,142,198
1213,142,211
1214,142,265
1215,142,281
1216,142,301
1217,142,398
1218,142,412
1219,143,155
1220,143,186
1221,143,211
1222,143,225
1223,143,353
1224,143,408
1225,143,444
1226,143,486
1227,143,498
1228,144,199
1229,144,216
1230,144,457
1231,145,200
1232,145,219
1233,145,220
1234,145,221
1235,145,222
1236,145,253
1237,145,365
1238,145,377
1239,145,436
1240,145,446
1241,145,469
1242,145,477
1243,146,261
1244,146,266
1245,146,314
1246,146,440
1247,146,442
1248,146,481
1249,146,485
1250,147,153
1251,147,181
1252,147,265
1253,147,284
1254,147,343
1255,147,359
1256,147,386
1257,147,411
1258,148,188
1259,148,197
1260,148,206
1261,148,414
1262,148,419
1263,148,458
1264,148,466
1265,149,211
1266,149,219
1267,149,289
1268,149,301
1269,149,309
1270,149,324
1271,149,377
1272,149,383
1273,149,389
1274,149,424
1275,149,434
1276,149,435
1277,149,463
1278,150,172
1279,150,217
1280,150,225
1281,150,307
1282,150,370
1283,150,414
1284,150,421
1285,151,201
1286,151,218
1287,151,228
1288,151,243
1289,151,381
1290,151,422
1291,151,428
1292,151,449
1293,151,462
1294,152,193
1295,152,204
1296,152,296
1297,152,345
1298,152,411
1299,152,464
1300,152,494
1301,153,201
1302,153,220
1303,153,315
1304,153,361
1305,153,394
1306,153,459
1307,153,482
1308,153,485
1309,154,186
1310,154,205
1311,154,212
1312,154,270
1313,154,324
1314,154,359
1315,154,397
1316,154,442
1317,154,493
1318,154,499
1319,155,177
1320,155,228
1321,155,417
1322,155,426
1323,156,268
1324,156,300
1325,156,335
1326,156,388
1327,156,403
1328,157,306
1329,157,351
1330,157,444
1331,157,453
1332,158,209
1333,158,239
1334,158,256
1335,158,338
1336,158,384
1337,158,438
1338,158,448
1339,158,455
1340,159,166
1341,159,184
1342,159,216
1343,159,338
1344,159,343
1345,159,491
1346,160,231
1347,160,386
1348,160,396
1349,160,453
1350,160,473
1351,161,166
1352,161,305
1353,161,418
1354,161,469
1355,161,478
1356,162,199
1357,162,201
1358,162,350
1359,162,368
1360,162,384
1361,162,413
1362,162,421
1363,162,496
1364,163,188
1365,163,246
1366,163,297
1367,163,469
1368,164,177
1369,164,255
1370,164,283
1371,164,446
1372,165,184
1373,165,377
1374,165,432
1375,166,167
1376,166,222
1377,166,357
1378,166,395
1379,166,419
1380,167,223
1381,167,238
1382,167,320
1383,167,331
1384,167,333
1385,167,438
1386,168,222
1387,168,232
1388,168,245
1389,168,454
1390,169,193
1391,169,265
1392,169,292
1393,169,397
1394,169,450
1395,169,453
1396,170,240
1397,170,260
1398,170,279
1399,170,343
1400,170,375
1401,170,377
1402,170,444
1403,171,178
1404,171,210
1405,171,216
1406,171,227
1407,171,329
1408,171,479
1409,172,182
1410,172,189
1411,172,319
1412,172,320
1413,172,383
1414,172,483
1415,173,180
1416,173,230
1417,173,262
1418,173,333
1419,173,358
1420,173,363
1421,173,409
1422,173,413
1423,173,449
1424,173,498
1425,174,181
1426,174,235
1427,174,277
1428,174,288
1429,174,300
1430,174,305
1431,174,365
1432,174,437
1433,175,314
1434,175,365
1435,175,366
1436,175,378
1437,175,381
1438,175,401
1439,175,410
1440,175,416
1441,175,472
1442,175,491
1443,176,183
1444,176,217
1445,176,279
1446,176,330
1447,176,348
1448,176,349
1449,176,392
1450,177,287
1451,177,311
1452,177,321
1453,177,323
1454,177,458
1455,177,474
1456,178,262
1457,178,396
1458,178,406
1459,179,274
1460,179,278
1461,179,280
1462,179,311
1463,179,359
1464,179,459
1465,180,196
1466,180,322
1467,180,403
1468,180,443
1469,180,456
1470,180,474
1471,181,189
1472,181,364
1473,182,183
1474,182,257
1475,182,303
1476,182,309
1477,182,365
1478,182,483
1479,183,228
1480,183,245
1481,183,259
1482,183,310
1483,183,311
1484,183,326
1485,183,365
1486,183,395
1487,183,455
1488,183,472
1489,183,480
1490,183,488
1491,183,493
1492,184,192
1493,184,262
1494,184,347
1495,184,360
1496,184,494
1497,185,223
1498,185,229
1499,185,234
1500,185,258
1501,185,333
1502,185,402
1503,185,433
1504,185,439
1505,185,451
1506,185,469
1507,186,311
1508,186,347
1509,186,367
1510,186,395
1511,186,429
1512,186,437
1513,186,457
1514,187,245
1515,187,354
1516,187,401
1517,187,430
1518,187,432
1519,188,198
1520,188,211
1521,188,222
1522,188,233
1523,188,265
1524,188,345
1525,189,268
1526,189,272
1527,189,284
1528,189,286
1529,189,317
1530,189,329
1531,189,344
1532,189,423
1533,189,495
1534,190,311
1535,190,436
1536,191,194
1537,191,315
1538,191,324
1539,191,462
1540,191,467
1541,192,215
1542,192,282
1543,192,301
1544,192,441
1545,192,448
1546,192,454
1547,192,464
1548,192,472
1549,193,233
1550,193,245
1551,193,254
1552,193,280
1553,193,283
1554,193,389
1555,193,470
1556,194,235
1557,194,434
1558,195,237
1559,195,241
1560,195,281
1561,195,312
1562,195,314
1563,195,340
1564,195,348
1565,195,425
1566,196,268
1567,197,213
1568,197,451
1569,197,463
1570,197,488
1571,197,494
1572,198,236
1573,198,274
1574,198,333
1575,198,374
1576,199,219
1577,199,232
1578,199,234
1579,199,294
1580,199,329
1581,199,432
1582,199,464
1583,200,267
1584,200,396
1585,200,400
1586,200,409
1587,200,418
1588,200,428
1589,200,430
1590,200,451
1591,200,457
1592,200,487
1593,201,226
1594,201,400
1595,201,411
1596,201,434
1597,201,449
1598,201,478
1599,202,228
1600,202,265
1601,202,295
1602,202,337
1603,202,352
1604,202,413
1605,202,430
1606,202,455
1607,203,280
1608,203,498
1609,204,231
1610,204,337
1611,204,350
1612,204,400
1613,204,427
1614,204,458
1615,204,483
1616,205,243
1617,205,333
1618,205,359
1619,205,387
1620,205,425
1621,205,440
1622,205,443
1623,206,264
1624,206,275
1625,206,361
1626,206,451
1627,206,464
1628,207,245
1629,207,357
1630,207,389
1631,207,486
1632,207,497
1633,208,220
1634,208,253
1635,208,358
1636,208,498
1637,209,210
1638,209,218
1639,209,228
1640,209,235
1641,209,333
1642,209,343
1643,209,433
1644,209,450
1645,210,291
1646,210,344
1647,210,361
1648,210,410
1649,210,445
1650,210,446
1651,210,471
1652,210,490
1653,210,494
1654,211,227
1655,211,238
1656,211,257
1657,211,264
1658,211,346
1659,211,363
1660,211,365
1661,211,406
1662,211,443
1663,211,449
1664,211,481
1665,212,258
1666,212,273
1667,212,278
1668,212,300
1669,212,356
1670,212,392
1671,213,219
1672,213,302
1673,213,339
1674,213,365
1675,213,376
1676,213,385
1677,213,402
1678,213,406
1679,213,409
1680,213,411
1681,213,446
1682,213,464
1683,213,475
1684,214,216
1685,214,432
1686,214,466
1687,214,482
1688,214,486
1689,215,355
1690,215,377
1691,216,301
1692,216,350
1693,216,361
1694,216,389
1695,216,488
1696,216,489
1697,216,496
1698,217,221
1699,217,246
1700,217,265
1701,217,472
1702,217,491
1703,218,222
1704,218,338
1705,218,351
1706,218,410
1707,218,420
1708,218,423
1709,218,468
1710,218,482
1711,219,368
1712,219,377
1713,219,391
1714,219,430
1715,219,444
1716,219,466
1717,220,302
1718,220,417
1719,220,439
1720,221,310
1721,221,325
1722,221,428
1723,221,477
1724,222,233
1725,222,293
1726,222,332
1727,222,380
1728,222,455
1729,223,339
1730,223,366
1731,223,394
1732,223,422
1733,223,428
1734,223,438
1735,223,472
1736,223,496
1737,224,226
1738,224,233
1739,224,247
1740,224,270
1741,224,289
1742,224,290
1743,224,337
1744,224,339
1745,224,344
1746,224,377
1747,224,469
1748,224,475
1749,224,496
1750,225,269
1751,226,256
1752,226,282
1753,226,304
1754,226,312
1755,226,387
1756,226,410
1757,226,423
1758,226,435
1759,227,229
1760,227,330
1761,227,383
1762,227,456
1763,228,248
1764,228,296
1765,228,479
1766,229,234
1767,229,244
1768,229,251
1769,229,285
1770,229,333
1771,229,366
1772,229,402
1773,229,493
1774,230,241
1775,230,319
1776,230,394
1777,230,475
1778,231,343
1779,231,355
1780,231,381
1781,231,445
1782,231,488
1783,232,289
1784,232,336
1785,232,350
1786,232,356
1787,232,403
1788,232,429
1789,232,453
1790,232,479
1791,233,261
1792,233,281
1793,234,264
1794,234,268
1795,234,284
1796,234,307
1797,234,343
1798,234,414
1799,234,434
1800,234,470
1801,235,261
1802,235,268
1803,235,290
1804,235,297
1805,235,322
1806,235,345
1807,235,358
1808,235,378
1809,235,431
1810,235,470
1811,235,475
1812,236,324
1813,236,372
1814,236,376
1815,236,394
1816,236,411
1817,237,238
1818,237,251
1819,237,458
1820,237,489
1821,238,276
1822,238,321
1823,238,335
1824,238,366
1825,238,370
1826,239,250
1827,239,259
1828,239,325
1829,239,343
1830,239,355
1831,239,453
1832,240,327
1833,240,355
1834,240,414
1835,240,417
1836,240,451
1837,240,463
1838,240,481
1839,241,327
1840,241,376
1841,241,433
1842,241,481
1843,242,436
1844,242,454
1845,242,492
1846,243,268
1847,243,324
1848,243,378
1849,243,473
1850,244,281
1851,244,319
1852,244,344
1853,244,354
1854,244,436
1855,244,464
1856,245,326
1857,246,247
1858,246,276
1859,246,291
1860,246,381
1861,246,460
1862,247,277
1863,247,391
1864,247,422
1865,247,436
1866,247,465
1867,248,267
1868,248,276
1869,248,287
1870,248,303
1871,248,310
1872,248,311
1873,248,317
1874,248,398
1875,249,255
1876,249,282
1877,249,291
1878,249,432
1879,249,494
1880,250,265
1881,250,266
1882,250,278
1883,250,302
1884,250,401
1885,250,486
1886,251,319
1887,251,334
1888,251,346
1889,251,359
1890,251,377
1891,251,445
1892,252,325
1893,252,472
1894,253,299
1895,253,316
1896,253,336
1897,253,346
1898,253,367
1899,253,372
1900,253,431
1901,254,256
1902,254,335
1903,254,354
1904,254,377
1905,254,410
1906,254,451
1907,254,485
1908,255,303
1909,255,366
1910,255,368
1911,255,379
1912,255,393
1913,255,476
1914,256,298
1915,256,300
1916,256,331
1917,256,357
1918,256,370
1919,256,382
1920,256,390
1921,256,433
1922,256,467
1923,257,302
1924,257,322
1925,257,381
1926,257,415
1927,257,460
1928,258,396
1929,258,427
1930,258,441
1931,259,355
1932,259,368
1933,259,393
1934,259,498
1935,260,307
1936,260,374
1937,260,450
1938,261,314
1939,261,334
1940,261,379
1941,261,438
1942,261,446
1943,261,496
1944,262,273
1945,262,315
1946,262,403
1947,262,417
1948,262,458
1949,262,499
1950,263,265
1951,263,272
1952,263,286
1953,263,354
1954,263,379
1955,263,412
1956,263,481
1957,264,322
1958,264,338
1959,264,355
1960,264,366
1961,264,378
1962,264,381
1963,264,472
1964,265,292
1965,265,318
1966,265,359
1967,265,397
1968,266,330
1969,266,354
1970,266,488
1971,267,301
1972,267,349
1973,267,356
1974,267,357
1975,267,467
1976,267,469
1977,268,334
1978,268,365
1979,268,370
1980,268,386
1981,269,275
1982,269,362
1983,269,458
1984,270,305
1985,270,339
1986,270,394
1987,270,440
1988,271,332
1989,271,395
1990,271,406
1991,271,433
1992,272,302
1993,272,350
1994,272,382
1995,272,428
1996,272,484
1997,273,410
1998,274,321
1999,274,351
2000,274,386
2001,274,445
2002,274,447
2003,275,319
2004,275,359
2005,275,371
2006,275,397
2007,275,452
2008,275,467
2009,276,356
2010,276,367
2011,276,432
2012,276,439
2013,276,490
2014,277,307
2015,277,382
2016,277,406
2017,277,436
2018,277,455
2019,277,457
2020,277,479
2021,277,492
2022,277,493
2023,278,392
2024,278,495
2025,279,438
2026,279,450
2027,279,477
2028,279,480
2029,280,347
2030,280,390
2031,281,342
2032,281,396
2033,281,446
2034,281,451
2035,282,315
2036,282,402
2037,283,296
2038,283,365
2039,283,463
2040,284,303
2041,284,321
2042,284,334
2043,284,442
2044,285,360
2045,285,411
2046,285,422
2047,285,451
2048,286,444
2049,286,470
2050,286,479
2051,287,307
2052,287,337
2053,287,448
2054,288,289
2055,288,333
2056,289,324
2057,289,336
2058,289,338
2059,289,375
2060,289,453
2061,289,459
2062,290,308
2063,290,347
2064,290,351
2065,290,391
2066,291,325
2067,291,330
2068,291,338
2069,291,368
2070,291,392
2071,291,435
2072,291,490
2073,292,312
2074,292,367
2075,292,385
2076,292,420
2077,292,434
2078,293,325
2079,293,435
2080,293,497
2081,294,378
2082,294,397
2083,294,458
2084,294,487
2085,295,311
2086,295,395
2087,295,412
2088,295,459
2089,296,376
2090,296,429
2091,296,434
2092,297,304
2093,297,312
2094,297,318
2095,297,449
2096,298,369
2097,298,442
2098,298,480
2099,299,330
2100,299,486
2101,299,488
2102,300,323
2103,300,339
2104,300,370
2105,300,436
2106,300,472
2107,301,331
2108,301,470
2109,301,496
2110,302,314
2111,302,356
2112,302,394
2113,302,401
2114,302,444
2115,302,479
2116,303,383
2117,303,397
2118,304,347
2119,304,445
2120,305,366
2121,305,413
2122,305,436
2123,305,455
2124,306,385
2125,306,413
2126,307,337
2127,307,359
2128,307,430
2129,308,337
2130,308,371
2131,308,477
2132,309,351
2133,309,361
2134,309,377
2135,309,380
2136,309,466
2137,309,486
2138,309,497
2139,310,352
