Id,Source,Target
893,89,1167
894,89,1234
895,89,2506
896,89,2980
897,89,3165
898,89,3192
899,89,4627
900,90,919
901,90,934
902,90,1043
903,90,1215
904,90,2061
905,90,2189
906,90,2409
907,90,2519
908,90,3350
909,90,3719
910,90,4359
911,91,1010
912,91,1547
913,91,1930
914,91,2355
915,91,2443
916,91,2563
917,91,2792
918,91,3337
919,91,3864
920,91,4457
921,91,4562
922,92,394
923,92,410
924,92,788
925,92,1747
926,92,1895
927,92,2134
928,92,2217
929,92,2878
930,92,2972
931,92,3645
932,92,3896
933,92,4098
934,92,4196
935,92,4417
936,93,1045
937,93,1474
938,93,2430
939,93,2645
940,93,2780
941,93,3094
942,93,3142
943,93,3834
944,93,3848
945,93,4181
946,93,4298
947,93,4745
948,94,292
949,94,947
950,94,1102
951,94,1504
952,94,1537
953,94,2054
954,94,3847
955,94,3987
956,94,4668
957,94,4894
958,95,1541
959,95,1701
960,95,2464
961,95,2578
962,95,4678
963,96,500
964,96,524
965,96,1201
966,96,1318
967,96,1702
968,96,1862
969,96,2668
970,96,3075
971,96,4015
972,96,4390
973,96,4605
974,96,4783
975,97,500
976,97,888
977,97,1395
978,97,1587
979,97,1940
980,97,2601
981,97,3941
982,97,4027
983,97,4481
984,98,596
985,98,680
986,98,1555
987,98,1736
988,98,2032
989,98,2305
990,98,2514
991,98,3919
992,99,216
993,99,599
994,99,1054
995,99,2063
996,99,2793
997,99,2988
998,99,3177
999,99,4763
1000,100,432
1001,100,612
1002,100,977
1003,100,1673
1004,100,2171
1005,100,2192
1006,100,2456
1007,100,2470
1008,100,2879
1009,100,3769
1010,100,4230
1011,100,4884
1012,101,415
1013,101,715
1014,101,770
1015,101,992
1016,101,1260
1017,101,1333
1018,101,1668
1019,101,2077
1020,101,2083
1021,101,2368
1022,101,2694
1023,101,3256
1024,101,3481
1025,101,4106
1026,101,4901
1027,102,143
1028,102,911
1029,102,1745
1030,102,1997
1031,102,2365
1032,102,2566
1033,102,2670
1034,102,2727
1035,102,3638
1036,102,3865
1037,102,4461
1038,103,612
1039,103,650
1040,104,436
1041,104,1050
1042,104,1497
1043,104,1578
1044,104,1968
1045,104,2409
1046,104,2993
1047,104,3547
1048,104,3598
1049,104,4031
1050,104,4623
1051,105,414
1052,105,482
1053,105,1052
1054,105,1347
1055,105,2635
1056,105,3146
1057,105,3411
1058,105,4282
1059,105,4887
1060,106,607
1061,106,1320
1062,106,1565
1063,106,1952
1064,106,2391
1065,106,2828
1066,106,3286
1067,106,3335
1068,106,3657
1069,106,3686
1070,107,1259
1071,107,1449
1072,107,1545
1073,107,1967
1074,107,2290
1075,107,2536
1076,107,4772
1077,108,297
1078,108,529
1079,108,575
1080,108,2977
1081,108,4872
1082,109,575
1083,109,733
1084,109,1520
1085,109,2011
1086,109,2926
1087,109,3118
1088,109,3715
1089,109,4352
1090,109,4850
1091,109,4965
1092,110,393
1093,110,785
1094,110,1022
1095,110,1529
1096,110,2887
1097,110,3022
1098,110,3546
1099,111,1198
1100,111,1909
1101,111,2031
1102,111,2349
1103,111,2871
1104,111,3161
1105,111,3651
1106,111,3796
1107,111,4400
1108,111,4751
1109,111,4833
1110,112,639
1111,112,1197
1112,112,1849
1113,112,2573
1114,112,3985
1115,112,4252
1116,113,240
1117,113,798
1118,113,1692
1119,113,3534
1120,113,3645
1121,113,3957
1122,113,4231
1123,113,4294
1124,113,4655
1125,114,199
1126,114,984
1127,114,1576
1128,114,1581
1129,114,1796
1130,114,1862
1131,114,1932
1132,114,1951
1133,114,3246
1134,114,3674
1135,114,3760
1136,115,319
1137,115,1073
1138,115,1147
1139,115,1240
1140,115,1634
1141,115,3102
1142,115,3328
1143,115,4430
1144,115,4900
1145,115,4904
1146,116,922
1147,116,1345
1148,116,1582
1149,116,1940
1150,116,2074
1151,116,2202
1152,116,2839
1153,116,3826
1154,116,4358
1155,116,4669
1156,117,518
1157,117,681
1158,117,1090
1159,117,1687
1160,117,2016
1161,117,2591
1162,117,2755
1163,117,3117
1164,117,3247
1165,117,3416
1166,117,3542
1167,117,3815
1168,117,4264
1169,117,4730
1170,118,773
1171,118,1338
1172,118,1388
1173,118,2052
1174,118,2067
1175,118,2196
1176,118,2418
1177,118,3300
1178,118,3813
1179,118,4387
1180,118,4734
1181,119,760
1182,119,1059
1183,119,1135
1184,119,1157
1185,119,1807
1186,119,2072
1187,119,2510
1188,119,3117
1189,119,4619
1190,120,436
1191,120,701
1192,120,2246
1193,120,3669
1194,120,4185
1195,120,4676
1196,120,4765
1197,121,1466
1198,121,3969
1199,121,4524
1200,121,4670
1201,121,4697
1202,122,1664
1203,122,2318
1204,122,2972
1205,122,3370
1206,122,3879
1207,122,4035
1208,123,2612
1209,123,2844
1210,123,3302
1211,123,3345
1212,123,3397
1213,124,191
1214,124,1309
1215,124,1901
1216,124,2358
1217,124,2635
1218,124,3151
1219,124,3307
1220,124,3910
1221,124,4496
1222,125,332
1223,125,887
1224,125,920
1225,125,2204
1226,125,2497
1227,125,4637
1228,126,317
1229,126,553
1230,126,1233
1231,126,1239
1232,126,1416
1233,126,2011
1234,126,2169
1235,126,3402
1236,126,3485
1237,126,3518
1238,126,4175
1239,126,4521
1240,126,4626
1241,126,4965
1242,127,308
1243,127,856
1244,127,913
1245,127,964
1246,127,1049
1247,127,1882
1248,127,2068
1249,127,2918
1250,127,3038
1251,127,3697
1252,127,4104
1253,127,4552
1254,128,371
1255,128,603
1256,128,1027
1257,128,4061
1258,128,4183
1259,128,4274
1260,129,208
1261,129,273
1262,129,752
1263,129,1008
1264,129,2760
1265,129,3312
1266,129,3457
1267,129,3581
1268,130,557
1269,130,725
1270,130,1074
1271,130,2273
1272,130,2880
1273,130,3197
1274,130,3495
1275,130,3561
1276,130,3747
1277,130,3860
1278,130,3863
1279,130,4016
1280,130,4449
1281,130,4638
1282,130,4881
1283,131,480
1284,131,664
1285,131,1948
1286,131,2024
1287,131,2763
1288,131,3109
1289,131,3263
1290,131,3358
1291,131,3726
1292,131,4962
1293,132,722
1294,132,867
1295,132,1261
1296,132,1438
1297,132,1938
1298,132,2159
1299,132,2897
1300,132,3397
1301,132,4571
1302,132,4864
1303,133,148
1304,133,805
1305,133,2035
1306,133,2103
1307,133,2385
1308,133,2501
1309,133,3603
1310,133,3860
1311,133,3975
1312,133,4375
1313,134,838
1314,134,2422
1315,134,3462
1316,134,3570
1317,134,3735
1318,134,3736
1319,134,4034
1320,135,803
1321,135,883
1322,135,923
1323,135,1664
1324,135,2041
1325,135,2104
1326,135,2308
1327,135,3029
1328,135,3090
1329,135,3167
1330,135,3288
1331,135,3841
1332,135,4720
1333,136,691
1334,136,1165
1335,136,1784
1336,136,1950
1337,136,2030
1338,136,2344
1339,136,2530
1340,136,3465
1341,136,4118
1342,136,4565
1343,136,4580
1344,137,1853
1345,137,1867
1346,137,1978
1347,137,2243
1348,137,3008
1349,137,3668
1350,137,3969
1351,138,486
1352,138,533
1353,138,608
1354,138,1131
1355,138,1529
1356,138,1932
1357,138,1995
1358,138,2515
1359,138,3774
1360,138,3924
1361,138,4369
1362,138,4406
1363,139,290
1364,139,558
1365,139,1870
1366,139,1927
1367,139,2220
1368,139,2639
1369,139,3129
1370,139,4064
1371,139,4782
1372,139,4950
1373,140,344
1374,140,833
1375,140,1746
1376,140,1910
1377,140,2158
1378,140,2495
1379,140,2767
1380,140,2802
1381,140,3054
1382,140,3185
1383,140,4784
1384,141,1395
1385,141,1442
1386,141,1545
1387,141,2136
1388,141,2143
1389,141,3593
1390,141,4436
1391,142,1226
1392,142,1335
1393,142,1845
1394,142,2364
1395,142,2773
1396,142,2785
1397,142,3381
1398,142,3719
1399,142,3978
1400,142,4099
1401,142,4538
1402,142,4873
1403,142,4984
1404,143,169
1405,143,264
1406,143,1253
1407,143,3337
1408,143,3426
1409,143,3657
1410,143,4243
1411,144,587
1412,144,756
1413,144,1407
1414,144,1722
1415,144,2853
1416,144,2884
1417,144,3510
1418,144,3745
1419,144,4470
1420,144,4511
1421,145,414
1422,145,499
1423,145,829
1424,145,1142
1425,145,1428
1426,145,1523
1427,145,1956
1428,145,3105
1429,145,4124
1430,145,4587
1431,145,4717
1432,146,842
1433,146,1285
1434,146,2610
1435,146,3052
1436,146,3620
1437,146,3958
1438,146,4216
1439,147,1263
1440,147,1448
1441,147,1654
1442,147,1878
1443,147,1972
1444,147,2049
1445,147,2316
1446,147,2766
1447,147,2875
1448,147,2960
1449,147,4141
1450,147,4583
1451,148,169
1452,148,200
1453,148,228
1454,148,2593
1455,148,2804
1456,148,3983
1457,148,3996
1458,148,4601
1459,149,188
1460,149,1251
1461,149,1616
1462,149,1826
1463,149,2129
1464,149,3072
1465,149,3135
1466,149,3303
1467,149,4824
1468,149,4887
1469,149,4925
1470,150,510
1471,150,779
1472,150,831
1473,150,1165
1474,150,1752
1475,150,2049
1476,150,2893
1477,150,3553
1478,151,406
1479,151,880
1480,151,950
1481,151,1195
1482,151,1357
1483,151,1465
1484,151,1688
1485,151,1736
1486,151,2079
1487,151,2658
1488,151,2906
1489,151,3341
1490,151,3899
1491,151,3906
1492,151,3994
1493,151,4049
1494,151,4146
1495,151,4312
1496,152,412
1497,152,528
1498,152,640
1499,152,645
1500,152,746
1501,152,850
1502,152,2202
1503,152,2407
1504,152,2531
1505,152,3099
1506,152,3221
1507,152,3475
1508,152,3513
1509,152,4525
1510,152,4943
1511,153,485
1512,153,1112
1513,153,1223
1514,153,1875
1515,153,1955
1516,153,2257
1517,153,2751
1518,153,2879
1519,153,3385
1520,153,3624
1521,153,3708
1522,153,3751
1523,153,3842
1524,153,3936
1525,153,4276
1526,153,4549
1527,153,4598
1528,153,4682
1529,153,4734
1530,154,1162
1531,154,1570
1532,154,2551
1533,154,2736
1534,154,2957
1535,154,3496
1536,154,3847
1537,154,4639
1538,154,4868
1539,155,1430
1540,155,1876
1541,155,2202
1542,155,2205
1543,155,3633
1544,155,3891
1545,155,4482
1546,155,4875
1547,156,869
1548,156,2901
1549,156,3291
1550,156,3574
1551,156,3598
1552,156,3891
1553,156,4338
1554,157,962
1555,157,1329
1556,157,2578
1557,157,2753
1558,157,2863
1559,157,3531
1560,157,4401
1561,157,4894
1562,158,623
1563,158,2971
1564,158,4350
1565,158,4414
1566,158,4710
1567,159,725
1568,159,845
1569,159,1294
1570,159,2413
1571,159,2712
1572,159,2756
1573,159,3548
1574,159,4764
1575,160,1371
1576,160,1590
1577,160,1931
1578,160,2126
1579,160,2172
1580,160,2825
1581,160,3186
1582,160,3226
1583,160,3320
1584,160,3933
1585,160,4285
1586,161,1112
1587,161,1976
1588,161,2046
1589,161,3236
1590,161,3733
1591,161,3736
1592,161,3758
1593,161,4368
1594,162,755
1595,162,2475
1596,162,2814
1597,162,3332
1598,162,3547
1599,162,3840
1600,162,3864
1601,162,3945
1602,162,4193
1603,162,4556
1604,162,4994
1605,163,1520
1606,163,3102
1607,163,3110
1608,163,3359
1609,163,4607
1610,164,377
1611,164,1249
1612,164,1907
1613,164,2201
1614,164,2453
1615,164,2633
1616,164,2702
1617,164,2793
1618,164,3018
1619,164,3147
1620,164,3172
1621,164,3470
1622,164,4155
1623,164,4328
1624,164,4329
1625,164,4767
1626,164,4969
1627,165,373
1628,165,1631
1629,165,1938
1630,165,2649
1631,165,2732
1632,165,2751
1633,165,4565
1634,166,376
1635,166,1988
1636,166,2020
1637,166,2196
1638,166,2269
1639,166,2862
1640,166,3251
1641,166,3306
1642,166,3527
1643,166,3567
1644,166,3626
1645,166,3958
1646,167,257
1647,167,547
1648,167,1301
1649,167,1365
1650,167,3640
1651,167,4025
1652,168,478
1653,168,1798
1654,168,2147
1655,168,2287
1656,168,2796
1657,168,3287
1658,168,3380
1659,168,3395
1660,168,3922
1661,168,4240
1662,168,4696
1663,169,539
1664,169,641
1665,169,2736
1666,169,2737
1667,169,2765
1668,169,3035
1669,169,3847
1670,169,4892
1671,170,297
1672,170,299
1673,170,497
1674,170,790
1675,170,2518
1676,170,2526
1677,170,2616
1678,170,2667
1679,170,2896
1680,170,3383
1681,170,3545
1682,170,4300
1683,170,4486
1684,171,2146
1685,171,2159
1686,171,3032
1687,171,3575
1688,172,182
1689,172,400
1690,172,738
1691,172,1065
1692,172,1705
1693,172,2708
1694,172,3279
1695,172,3547
1696,172,3696
1697,172,4007
1698,172,4533
1699,172,4688
1700,173,400
1701,173,959
1702,173,1351
1703,173,2144
1704,173,2701
1705,173,2727
1706,173,3726
1707,173,4018
1708,173,4655
1709,174,226
1710,174,462
1711,174,716
1712,174,815
1713,174,4302
1714,174,4313
1715,174,4433
1716,175,188
1717,175,1224
1718,175,1338
1719,175,1494
1720,175,1944
1721,175,2616
1722,175,3255
1723,175,3352
1724,175,3370
1725,175,3489
1726,175,3737
1727,175,3963
1728,175,4450
1729,175,4847
1730,176,261
1731,176,437
1732,176,460
1733,176,2316
1734,176,2318
1735,176,3355
1736,176,3686
1737,176,4283
1738,176,4285
1739,177,569
1740,177,1100
1741,177,2116
1742,177,3569
1743,177,3577
1744,177,4529
1745,178,1095
1746,178,1837
1747,178,1921
1748,178,2291
1749,178,3331
1750,178,3778
1751,178,3873
1752,178,3958
1753,179,1474
1754,179,3300
1755,179,4393
1756,180,223
1757,180,931
1758,180,986
1759,180,1250
1760,180,1382
1761,180,1472
1762,180,2035
1763,180,3064
1764,180,3758
1765,180,3831
1766,180,4062
1767,180,4252
1768,180,4826
1769,180,4860
1770,181,1058
1771,181,1935
1772,181,2128
1773,181,3538
1774,181,3959
1775,182,945
1776,182,1528
1777,182,2929
1778,182,3096
1779,182,3121
1780,182,3186
1781,182,3976
1782,182,4395
1783,183,301
1784,183,927
1785,183,1279
1786,183,1329
1787,183,2139
1788,183,2322
1789,183,2353
1790,183,4627
1791,184,744
1792,184,777
1793,184,1223
1794,184,1883
1795,184,2784
1796,184,3700
1797,185,571
1798,185,646
1799,185,807
1800,185,971
1801,185,2069
1802,185,2122
1803,185,2152
1804,185,2819
1805,185,2844
1806,185,3065
1807,185,3143
1808,185,3241
1809,185,4353
1810,185,4405
1811,185,4612
1812,185,4824
1813,186,870
1814,186,1549
1815,186,2100
1816,186,2730
1817,186,3219
1818,186,3736
1819,186,4324
1820,187,340
1821,187,1851
1822,187,2864
1823,187,3675
1824,187,3718
1825,187,4089
1826,187,4509
1827,188,215
1828,188,382
1829,188,416
1830,188,427
1831,188,505
1832,188,729
1833,188,1735
1834,188,2044
1835,188,2236
1836,188,2384
1837,188,2879
1838,188,3875
1839,188,3958
1840,188,4019
1841,188,4250
1842,189,255
1843,189,680
1844,189,726
1845,189,734
1846,189,1109
1847,189,1142
1848,189,1150
1849,189,2658
1850,189,2824
1851,189,2944
1852,189,3262
1853,189,3933
1854,189,4256
1855,189,4271
1856,189,4489
1857,189,4743
1858,189,4893
1859,189,4974
1860,190,953
1861,190,1687
1862,190,2264
1863,190,2346
1864,190,2789
1865,190,2818
1866,190,3032
1867,190,3518
1868,190,3630
1869,190,3811
1870,190,4053
1871,190,4417
1872,190,4486
1873,190,4628
1874,191,544
1875,191,637
1876,191,1052
1877,191,1330
1878,191,2050
1879,191,2404
1880,191,3125
1881,191,3161
1882,191,3256
1883,191,4053
1884,191,4151
1885,192,334
1886,192,518
1887,192,1041
1888,192,1342
1889,192,2133
1890,192,2647
1891,192,3103
1892,192,3543
1893,192,4094
1894,192,4536
1895,193,452
1896,193,1752
1897,193,1864
1898,193,2308
1899,193,2580
1900,193,3665
1901,193,4019
1902,193,4461
1903,194,961
1904,194,1116
1905,194,1153
1906,194,1158
1907,194,1201
1908,194,2044
1909,194,2216
1910,194,3075
1911,194,3475
1912,194,4576
1913,195,415
1914,195,565
1915,195,680
