Id,Source,Target
163,328,2121
164,332,4167
165,334,2040
166,335,3961
167,336,3625
168,336,4288
169,336,4307
170,338,560
171,339,1920
172,341,2133
173,343,1805
174,343,4408
175,343,4504
176,345,880
177,347,3929
178,348,2382
179,349,1966
180,349,2131
181,350,2487
182,350,3426
183,351,3420
184,356,2414
185,362,4409
186,363,2244
187,369,558
188,371,2947
189,372,3314
190,373,1161
191,375,4764
192,381,4422
193,385,4098
194,387,3075
195,390,906
196,391,4660
197,396,4250
198,397,888
199,398,993
200,399,4054
201,403,2874
202,407,3642
203,412,3072
204,412,3792
205,413,3660
206,417,1316
207,418,4362
208,419,2123
209,420,687
210,421,1649
211,422,1048
212,423,2313
213,424,4835
214,425,1785
215,425,1978
216,425,4794
217,426,532
218,429,4183
219,430,3961
220,435,948
221,437,4423
222,438,2694
223,439,1982
224,439,3135
225,442,650
226,444,4783
227,447,3570
228,447,4222
229,452,1671
230,455,2670
231,455,4062
232,460,2704
233,462,1013
234,462,2199
235,462,3672
236,470,3464
237,472,3306
238,473,1861
239,475,2578
240,475,4712
241,478,1972
242,479,547
243,481,1924
244,482,849
245,482,3386
246,486,2073
247,492,1545
248,493,4886
249,495,905
250,495,1990
251,499,3673
252,504,2039
253,504,3918
254,505,4564
255,507,1286
256,509,1861
257,510,930
258,510,2565
259,518,3910
260,520,4913
261,524,2213
262,525,3161
263,528,3990
264,533,4121
265,534,2593
266,536,3833
267,539,832
268,544,2834
269,547,1010
270,548,3659
271,551,3426
272,556,2477
273,558,4934
274,559,1882
275,563,1481
276,565,4818
277,570,4763
278,575,3978
279,576,2112
280,577,3638
281,578,2732
282,580,925
283,580,4289
284,582,2083
285,583,1637
286,589,1055
287,592,2142
288,592,3013
289,593,4500
290,594,4550
291,600,4702
292,602,1565
293,605,3889
294,607,3101
295,609,2599
296,609,4835
297,610,3668
298,615,2012
299,620,4762
300,626,1082
301,626,1250
302,626,3266
303,627,2986
304,630,3819
305,632,3505
306,634,2814
307,634,3044
308,634,3797
309,640,4223
310,646,4130
311,650,4857
312,663,4714
313,665,3884
314,667,2033
315,669,4214
316,669,4260
317,669,4854
318,675,896
319,676,3917
320,679,1685
321,680,686
322,681,835
323,688,3025
324,689,2443
325,690,2082
326,690,3145
327,696,1316
328,696,4883
329,698,4188
330,699,1694
331,700,4673
332,701,2493
333,702,3013
334,702,4692
335,709,4888
336,713,3041
337,713,4571
338,715,3345
339,717,2577
340,723,756
341,726,1372
342,726,2920
343,729,2089
344,729,2582
345,735,3782
346,738,4347
347,741,1174
348,744,1858
349,749,1550
350,755,1360
351,756,4365
352,757,1578
353,757,3952
354,762,3149
355,764,1757
356,765,885
357,767,4492
358,768,1519
359,768,1892
360,770,2924
361,770,3755
362,770,3837
363,770,4318
364,771,2360
365,772,1005
366,772,2087
367,774,4034
368,780,1461
369,781,1511
370,782,4415
371,784,842
372,787,4930
373,788,4626
374,789,4883
375,790,884
376,790,4015
377,792,1278
378,798,2445
379,802,3735
380,811,4303
381,813,848
382,823,4591
383,824,3387
384,828,2604
385,830,1989
386,830,2816
387,834,1313
388,836,1366
389,836,4354
390,838,4229
391,841,2931
392,844,3750
393,846,3134
394,847,4445
395,849,1268
396,849,4150
397,850,3706
398,852,2353
399,852,4392
400,855,2487
401,857,1593
402,859,3507
403,859,4438
404,862,3501
405,866,4020
406,869,3617
407,871,952
408,874,3965
409,879,3134
410,879,3667
411,880,1094
412,889,1447
413,889,1523
414,890,1489
415,892,1749
416,904,1684
417,905,4231
418,914,4856
419,915,3252
420,915,4767
421,916,2999
422,916,3212
423,918,2737
424,919,3470
425,923,1606
426,923,3522
427,923,4863
428,924,1729
429,928,2257
430,930,2050
431,930,3329
432,937,4537
433,942,2850
434,942,3711
435,945,3884
436,951,2425
437,954,3415
438,955,4173
439,956,4061
440,959,3300
441,960,3284
442,962,1341
443,965,1152
444,965,4644
445,965,4922
446,967,4169
447,970,3012
448,972,3939
449,974,2691
450,980,1518
451,980,3969
452,981,2502
453,983,2256
454,983,2999
455,984,3751
456,986,1679
457,988,1441
458,991,4383
459,993,1212
460,993,1770
461,996,4468
462,996,4587
463,998,2351
464,1006,1282
465,1017,1568
466,1023,3496
467,1030,4831
468,1032,3018
469,1036,4617
470,1038,2398
471,1039,4283
472,1044,2023
473,1048,1468
474,1056,3029
475,1056,3179
476,1056,4956
477,1062,3533
478,1063,1168
479,1066,2226
480,1075,3336
481,1076,2584
482,1077,3917
483,1079,1247
484,1079,4014
485,1080,1427
486,1080,3230
487,1081,1652
488,1082,2427
489,1084,4010
490,1085,1589
491,1085,1602
492,1086,2894
493,1094,3704
494,1096,1306
495,1099,2000
496,1099,3366
497,1099,3970
498,1103,1649
499,1104,2413
500,1105,2315
501,1107,3744
502,1109,1149
503,1112,1244
504,1112,3323
505,1113,2025
506,1113,2590
507,1125,2244
508,1128,3913
509,1132,3718
510,1134,1639
511,1134,4790
512,1135,4315
513,1140,2499
514,1140,2561
515,1143,4407
516,1145,3900
517,1151,4831
518,1152,3844
519,1152,4642
520,1156,3044
521,1156,4897
522,1158,1197
523,1158,4082
524,1162,3920
525,1166,3367
526,1166,4198
527,1167,1470
528,1167,4041
529,1171,2039
530,1173,3650
531,1175,3884
532,1186,1342
533,1186,2232
534,1187,4803
535,1190,1808
536,1191,4705
537,1192,2823
538,1198,3796
539,1198,4495
540,1199,2233
541,1201,2773
542,1203,4712
543,1204,2359
544,1204,2415
545,1205,2507
546,1210,2234
547,1213,1964
548,1215,2104
549,1218,3977
550,1219,4407
551,1220,4936
552,1224,1802
553,1227,2454
554,1227,3032
555,1227,3987
556,1227,4199
557,1229,2889
558,1229,3312
559,1232,2614
560,1237,4420
561,1243,4714
562,1249,1928
563,1258,3346
564,1260,4344
565,1262,1616
566,1269,3517
567,1270,4537
568,1278,4463
569,1280,3903
570,1280,4382
571,1284,2814
572,1296,4113
573,1297,1529
574,1297,1583
575,1299,3268
576,1303,1611
577,1309,4931
578,1313,3390
579,1313,4811
580,1314,1768
581,1315,1388
582,1319,4602
583,1320,4480
584,1323,1429
585,1325,4931
586,1328,3776
587,1329,2189
588,1330,2014
589,1330,2202
590,1330,2523
591,1341,1690
592,1343,4998
593,1346,1709
594,1350,3027
595,1350,3974
596,1360,1813
597,1360,3787
598,1362,3085
599,1362,4015
600,1362,4057
601,1362,4748
602,1363,1907
603,1376,2184
604,1377,3571
605,1383,3292
606,1383,3875
607,1383,3925
608,1390,2241
609,1390,4532
610,1391,1709
611,1393,4109
612,1399,2824
613,1401,1504
614,1405,2145
615,1405,2555
616,1409,1939
617,1411,1693
618,1412,2351
619,1414,3813
620,1418,3205
621,1421,4545
622,1426,3081
623,1429,3921
624,1431,1735
625,1431,2328
626,1434,2729
627,1434,4564
628,1435,2047
629,1439,3307
630,1441,2924
631,1441,3300
632,1441,4654
633,1443,3483
634,1444,3282
635,1451,4042
636,1452,1453
637,1452,1607
638,1453,3481
639,1453,4070
640,1454,3005
641,1463,1779
642,1465,2845
643,1468,4277
644,1469,4570
645,1471,2843
646,1472,4975
647,1474,4363
648,1480,3168
649,1481,3160
650,1482,4106
651,1482,4254
652,1484,4254
653,1486,4946
654,1487,2527
655,1493,3577
656,1496,2159
657,1496,4734
658,1501,1867
659,1503,3056
660,1503,3389
661,1504,2515
662,1511,3819
663,1523,1589
664,1531,4825
665,1531,4965
666,1534,4954
667,1541,3707
668,1541,3849
669,1541,3948
670,1543,2352
671,1543,3109
672,1547,3717
673,1550,4520
674,1552,3483
675,1552,4292
676,1556,2301
677,1565,3207
678,1573,3368
679,1579,1887
680,1591,2412
681,1596,3827
682,1599,4389
683,1600,2875
684,1602,4150
685,1604,3347
686,1606,4873
687,1607,1665
688,1611,2561
689,1612,2314
690,1612,3638
691,1612,3909
692,1615,4295
693,1617,2228
694,1624,3387
695,1629,3013
696,1629,4550
697,1633,2404
698,1635,1749
699,1647,2110
700,1655,3582
701,1655,3993
702,1657,4170
703,1660,2972
704,1661,2165
705,1667,1982
706,1668,3755
707,1669,2085
708,1678,3783
709,1683,2195
710,1683,3336
711,1686,2665
712,1687,3655
713,1699,1803
714,1703,3498
715,1703,4019
716,1706,2620
717,1706,4664
718,1709,2783
719,1715,3048
720,1717,2828
721,1727,2392
722,1737,4658
723,1738,1769
724,1739,3656
725,1744,3138
726,1746,3097
727,1747,2770
728,1754,2096
729,1754,3405
730,1756,4496
731,1762,3652
732,1771,4666
733,1774,1832
734,1776,2587
735,1780,2180
736,1780,3894
737,1788,4531
738,1794,2306
739,1801,2924
740,1802,4758
741,1808,3466
742,1809,4532
743,1811,3570
744,1823,3150
745,1824,4214
746,1832,2257
747,1833,2872
748,1838,3344
749,1841,2596
750,1842,3716
751,1848,4520
752,1849,2024
753,1851,4686
754,1854,2842
755,1866,3424
756,1867,2073
757,1867,2696
758,1869,4041
759,1873,2030
760,1874,3864
761,1880,2219
762,1880,2759
763,1884,1932
764,1886,4265
765,1887,4887
766,1888,4921
767,1890,3674
768,1892,2284
769,1892,2548
770,1892,4141
771,1897,2887
772,1898,4427
773,1899,2672
774,1901,3511
775,1902,2278
776,1906,3691
777,1907,2687
778,1907,3441
779,1908,2531
780,1908,4374
781,1911,2041
782,1911,3223
783,1914,3494
784,1927,2693
785,1930,4720
786,1935,4375
787,1939,4603
788,1944,2787
789,1944,3049
790,1948,3416
791,1953,4267
792,1954,4599
793,1955,4829
794,1957,2137
795,1957,4003
796,1957,4094
797,1957,4413
798,1959,2424
799,1959,4760
800,1963,3784
801,1967,2352
802,1968,3411
803,1968,3990
804,1970,4020
805,1973,4882
806,1978,3330
807,1985,2771
808,1986,2115
809,1988,2155
810,1995,3325
811,1997,3130
812,1999,4884
813,2001,3860
814,2002,3799
815,2006,3967
816,2010,3002
817,2024,3403
818,2037,2631
819,2047,2858
820,2047,3238
821,2048,2527
822,2048,4965
823,2059,2165
824,2059,3043
825,2061,4874
826,2065,4035
827,2067,2360
828,2069,2783
829,2072,3825
830,2072,4444
831,2074,2813
832,2075,3233
833,2075,4306
834,2079,3502
835,2084,3347
836,2090,2457
837,2096,2362
838,2096,4587
839,2102,3669
840,2103,3403
841,2104,4333
842,2112,3710
843,2117,3070
844,2119,2925
845,2124,3337
846,2127,2311
847,2128,4328
848,2131,3809
849,2131,3903
850,2139,3439
851,2141,2248
852,2143,3225
853,2145,2578
854,2145,3309
855,2149,2330
856,2151,4529
857,2155,4168
858,2156,3839
859,2159,3892
860,2166,2709
861,2166,4946
862,2179,3005
863,2182,3888
864,2183,2321
865,2192,3031
866,2192,3816
867,2193,3411
868,2196,3091
869,2196,3116
870,2198,2888
871,2199,3529
872,2201,3043
873,2202,4332
874,2209,3963
875,2223,3639
876,2226,4076
877,2229,4854
878,2230,3567
879,2230,3606
880,2234,4679
881,2249,3546
882,2250,4729
883,2255,4302
884,2260,4460
885,2272,2566
886,2274,3123
887,2276,4766
888,2281,4991
889,2285,3727
890,2288,2831
891,2291,4644
892,2293,4593
893,2296,4818
894,2297,2761
895,2297,4890
896,2298,4512
897,2298,4766
898,2299,3029
899,2302,3222
900,2310,4664
901,2311,2339
902,2312,3578
903,2315,3970
904,2316,3455
905,2323,3787
906,2333,4691
907,2338,4128
908,2347,2999
909,2350,2513
910,2351,3321
911,2351,3694
912,2352,3195
913,2354,3319
914,2355,3795
915,2366,4391
916,2367,3274
917,2367,3798
918,2371,3253
919,2381,4083
920,2391,3791
921,2400,2962
922,2403,2538
923,2404,4852
924,2406,3422
925,2406,4931
926,2407,4997
927,2409,3364
928,2411,2803
929,2413,2499
930,2414,2788
931,2414,4744
932,2417,4335
933,2424,4956
934,2432,3129
935,2433,3450
936,2438,4685
937,2443,3020
938,2445,3266
939,2447,4621
940,2451,4516
941,2456,2708
942,2459,4695
943,2464,2892
944,2464,3326
945,2473,4212
946,2475,2702
947,2479,4745
948,2484,4068
949,2485,3016
950,2485,4964
951,2486,3232
952,2486,4165
953,2495,3789
954,2496,4172
955,2497,4178
956,2500,3419
957,2500,3917
958,2502,3810
959,2520,3278
960,2520,3925
961,2528,3398
962,2536,3658
963,2541,3315
964,2544,3728
965,2560,3278
966,2562,4722
967,2567,2832
968,2574,3932
969,2576,4645
970,2583,4427
971,2584,3862
972,2584,4623
973,2588,3986
974,2599,3998
975,2624,3367
976,2636,4656
977,2641,3518
978,2649,4023
979,2650,4385
980,2651,3535
981,2661,4657
982,2667,2740
983,2695,2935
984,2695,4031
985,2702,3295
986,2706,3963
987,2725,3773
988,2725,4666
989,2728,3427
990,2731,3898
991,2733,4508
992,2736,3065
993,2740,3945
994,2743,2822
995,2745,4862
996,2747,2893
997,2749,4637
998,2751,2948
999,2758,4114
1000,2760,4713
1001,2766,3723
1002,2774,3662
1003,2777,3295
1004,2784,2864
1005,2786,4471
1006,2794,3442
1007,2798,4805
1008,2829,3482
1009,2838,3650
1010,2845,4451
1011,2848,3238
1012,2855,4063
1013,2855,4856
1014,2858,4738
1015,2861,3684
1016,2867,3564
1017,2868,3199
1018,2868,4642
1019,2874,2960
1020,2877,3250
1021,2884,4350
1022,2892,2987
1023,2894,4108
1024,2899,4592
1025,2901,4271
1026,2907,3621
1027,2907,4646
1028,2909,4866
1029,2912,2996
1030,2915,4172
1031,2917,3268
1032,2918,4658
1033,2918,4759
1034,2923,3896
1035,2926,4948
1036,2927,3344
1037,2930,4440
1038,2933,3467
1039,2935,4119
1040,2940,4241
1041,2948,4125
1042,2950,3445
1043,2956,4579
1044,2964,3459
1045,2990,3078
1046,2991,4057
1047,2996,4433
1048,3001,4677
1049,3009,3058
1050,3016,4758
1051,3020,4289
1052,3025,3724
1053,3046,4289
1054,3047,4451
1055,3054,4428
1056,3059,3648
1057,3062,3492
1058,3084,3230
1059,3087,4008
1060,3090,4362
1061,3091,3377
1062,3095,3320
1063,3100,4592
1064,3102,3147
1065,3102,3744
1066,3103,4858
1067,3105,3923
1068,3114,3830
1069,3121,3443
1070,3124,3790
1071,3129,3895
1072,3153,3787
1073,3154,4904
1074,3168,4044
1075,3171,3177
1076,3173,4224
1077,3174,3436
1078,3208,4909
1079,3215,4435
1080,3221,4516
1081,3223,3968
1082,3236,3737
1083,3241,4180
1084,3248,4161
1085,3253,3265
1086,3258,4039
1087,3259,4839
1088,3281,4205
1089,3287,3812
1090,3289,3970
1091,3298,4610
1092,3308,4453
1093,3308,4771
1094,3317,3733
1095,3324,3548
1096,3326,3699
1097,3343,4768
1098,3345,3442
1099,3346,4167
1100,3349,3569
1101,3353,4297
1102,3355,4353
1103,3357,3489
1104,3357,3840
1105,3361,3666
1106,3363,4324
1107,3366,3974
1108,3369,4796
1109,3370,3490
1110,3378,4465
1111,3382,4235
1112,3383,3391
1113,3394,3562
1114,3404,3513
1115,3407,3622
1116,3410,4918
1117,3411,4773
1118,3416,4165
1119,3418,4463
1120,3432,4008
1121,3441,4353
1122,3445,3671
1123,3445,4912
1124,3452,3996
1125,3462,4824
1126,3470,3831
1127,3473,4561
1128,3489,4906
1129,3516,3647
1130,3523,4127
1131,3527,3655
1132,3535,4582
1133,3536,3987
1134,3546,4442
1135,3558,3560
1136,3564,4596
1137,3566,4049
1138,3568,4435
1139,3586,4342
1140,3600,3928
1141,3606,3943
1142,3622,4360
1143,3630,4117
1144,3635,4415
1145,3636,3784
1146,3642,3769
1147,3648,4954
1148,3650,4695
1149,3652,3774
1150,3653,4057
1151,3656,3801
1152,3681,4678
1153,3690,4238
1154,3699,3955
1155,3707,4441
1156,3722,4266
1157,3722,4944
1158,3722,4989
1159,3732,4398
1160,3737,4052
1161,3742,3781
1162,3743,4600
1163,3752,4168
1164,3756,4723
1165,3777,4521
1166,3786,4125
1167,3801,3806
1168,3803,4936
1169,3811,4715
1170,3814,4014
1171,3821,4520
1172,3822,4125
1173,3828,4223
1174,3851,4792
1175,3856,4356
1176,3856,4905
1177,3869,4345
1178,3870,4783
1179,3875,4788
1180,3892,4768
1181,3903,4428
1182,3905,4171
1183,3908,4723
1184,3909,3971
1185,3918,4160
1186,3931,4977
1187,3937,4685
1188,3966,4583
1189,3968,4772
1190,3973,4602
1191,3975,4819
1192,3979,4417
1193,3980,4103
1194,3991,4428
1195,3996,4044
1196,3999,4281
1197,4017,4356
1198,4039,4788
1199,4040,4274
1200,4051,4659
1201,4086,4693
1202,4091,4365
1203,4091,4646
1204,4095,4930
1205,4107,4536
1206,4109,4715
1207,4121,4199
1208,4124,4609
1209,4134,4222
1210,4165,4934
1211,4167,4451
1212,4168,4748
1213,4170,4622
1214,4181,4792
1215,4220,4409
1216,4231,4394
1217,4236,4294
1218,4243,4878
1219,4247,4251
1220,4254,4266
1221,4271,4272
1222,4310,4752
1223,4311,4758
1224,4324,4596
1225,4335,4910
1226,4353,4838
1227,4366,4977
1228,4379,4609
1229,4406,4474
1230,4434,4652
1231,4442,4824
1232,4461,4636
1233,4470,4786
1234,4481,4869
1235,4499,4717
1236,4509,4554
1237,4563,4778
1238,4575,4654
1239,4613,4882
1240,4645,4836
1241,4753,4966
1242,4757,4879
1243,4776,4924
1244,4778,4790
1245,4790,4805
1246,4792,4852
1247,4924,4926
1248,4940,4968
1249,4962,4974
