Id, Name, Year, MinPlayers, MaxPlayers, MinPlayTime, MaxPlayTime, PlayingTime, NumOwned, Age,
35507, Lauf Schnuffi; lauf!, -1, 2, 6, 20, 20, 20, 4, -1, 
36725, Lauras erste Übernachtung, 2007, 2, 4, 30, 30, 30, 11, -1, 
31505, Little Amadeus Maestro, 2007, 2, 4, 45, 45, 45, 32, -1, 
34904, Logo Lok!, -1, 1, 4, -1, -1, -1, 11, -1, 
11301, Look In!, 1998, 2, 5, 45, 45, 45, 11, -1, 
40774, Lucky Sock Dip: The Card Game, 2009, 2, 6, 10, 10, 10, 74, -1, 
218165, La Macarena, 2016, 2, 5, 20, 40, 40, 32, -1, 
111822, Macius: Hurra; heute ist Maskenball!, 2003, 2, 4, 15, 15, 15, 1, -1, 
227581, March Hares, 2017, 2, 2, 2, 5, 5, 13, -1, 
46941, Mary Pennylane, 1995, 2, 3, 15, 15, 15, 1, -1, 
97510, Masco, 1974, 2, -1, 30, 30, 30, 15, -1, 
165880, MashUp Monsters, 2014, 3, 5, 15, 15, 15, 16, -1, 
1087, Matschig, 1998, 3, 6, 30, 30, 30, 247, -1, 
250905, カゲロウ (Mayfly), 2016, 2, 4, 15, 20, 20, 83, -1, 
84437, Mini-Dominari, 2010, 2, 2, 3, 3, 3, 0, -1, 
212822, Mitspieler gesucht!, 2016, 2, 5, 20, 40, 40, 25, -1, 
58663, Mondrio, 1991, 1, 6, -1, -1, -1, 8, -1, 
14677, Money Monsoon, 2004, 4, 6, 45, 45, 45, 10, -1, 
113425, Monkey Dunk, 2011, 2, 4, 15, 15, 15, 31, -1, 
255526, Monster Empire, 2018, 3, 8, 30, 60, 60, 15, -1, 
261265, Monster-Bande, 2018, 2, 8, 25, 25, 25, 22, -1, 
16253, Montanara, 2005, 2, 2, 20, 20, 20, 125, -1, 
108084, My Cake!, 2011, 2, 5, 5, 5, 5, 45, -1, 
61315, Myriath, 2013, 2, 4, 20, 20, 20, 14, -1, 
22157, Namutoni, 2004, 2, 2, 10, 10, 10, 4, -1, 
142980, Nanahoshi, 2013, 2, 2, 10, 10, 10, 86, -1, 
66852, Neuron, 2010, 1, 4, 20, 20, 20, 55, -1, 
43233, Nmbrs!, 2009, 2, 8, 20, 20, 20, 110, -1, 
1909, Nomadi, 1995, 2, 5, 60, 60, 60, 109, -1, 
11215, Numeri, 1973, 2, 4, 30, 30, 30, 71, -1, 
46542, Odaki, 2008, 2, -1, -1, -1, -1, 2, -1, 
153624, Oink!, 2014, 2, 6, 15, 15, 15, 103, -1, 
99408, Omatako, 2011, 2, 2, 10, 10, 10, 8, -1, 
39977, Ombakado, 1984, -1, -1, -1, -1, -1, 2, -1, 
37477, Osaki ni Shitsurei Shima-su!!, 2008, 2, 4, 20, 20, 20, 83, -1, 
145206, The Other Hat Trick, 2013, 3, 3, 10, 10, 10, 84, -1, 
8194, Papperlapapp, 2000, 2, 8, 10, 10, 10, 56, -1, 
233846, Parang, 2016, 2, 4, 10, 20, 20, 4, -1, 
26222, Parodi, 1969, 2, 6, -1, -1, -1, 12, -1, 
227659, Pesadilla en R'Lyeh, 2017, 2, 6, 20, 40, 40, 12, -1, 
146162, Pipifax, 2013, 2, 5, 15, 15, 15, 21, -1, 
19850, Piraten-Fang, 2003, 2, 4, 15, 15, 15, 20, -1, 
181080, Pitch Fleet, 2015, 1, 6, 20, 40, 40, 48, -1, 
237784, Planet Infraserv, -1, 2, 4, -1, -1, -1, 1, -1, 
20680, Play Gauss, 2005, 2, 2, -1, -1, -1, 14, -1, 
11012, Play Grimm, 1990, 4, 6, 60, 60, 60, 12, -1, 
135493, Playmobil Soccer Match, 2010, 2, 2, 20, 20, 20, 10, -1, 
142158, Plucky Pilots, 2013, 2, 4, 15, 15, 15, 119, -1, 
22381, PotzKlotz, 2003, 2, 6, 30, 30, 30, 7, -1, 
247839, Primar, 2018, 2, 2, 5, 10, 10, 1, -1, 
81389, Quartett-Würfel, 2005, 1, 4, 15, 15, 15, 0, -1, 
17794, Quibbix, 1980, 1, 6, 20, 20, 20, 31, -1, 
261120, Quick!Quick!Quick!, 2018, 1, 8, 1, 8, 8, 5, -1, 
69885, Quirrly, 2010, 2, 4, 10, 10, 10, 40, -1, 
128234, Rainbow 7, 2012, 3, 5, 20, 20, 20, 11, -1, 
210521, RAUF!en, 2016, 2, 2, 20, 30, 30, 11, -1, 
41470, Regenbogen-Land, 1985, 2, 6, 20, 20, 20, 14, -1, 
26230, Restefix, 2004, 2, 5, 45, 45, 45, 9, -1, 
194473, Risou no Natto, 2014, 3, 5, 30, -1, 30, 59, -1, 
77754, Romba, 1920, 1, -1, -1, -1, -1, 8, -1, 
2178, Römer, 1990, 2, 4, 45, 45, 45, 141, -1, 
124387, Rule the Roost, 2012, 2, 4, 15, 15, 15, 108, -1, 
61451, Run Emily Run!, 2009, 2, 2, 20, 20, 20, 63, -1, 
3983, Sabotage, 1963, 2, 4, 30, 30, 30, 99, -1, 
237916, Sacrificio, 2017, 2, 4, 20, 80, 80, 7, -1, 
62036, Safe, 1970, 2, 4, -1, -1, -1, 9, -1, 
236674, SandiaMix, 2017, 2, 6, 10, 40, 40, 11, -1, 
1061, Sansibar, 1991, 3, 5, 45, 45, 45, 40, -1, 
129695, Scheibenkleister, 2012, 3, 12, 30, 30, 30, 28, -1, 
1008, Die Schlangen von Delhi, 1994, 2, 4, 30, 30, 30, 132, -1, 
69060, Schlangenprinzessin, 1990, 2, 4, -1, -1, -1, 0, -1, 
121894, Schnack nich... Dat geit!!!, 2011, 1, 4, 45, 45, 45, 0, -1, 
15828, Schnapp; Land; Fluss!, 2007, 2, 6, 15, 15, 15, 78, -1, 
81343, Schneeballschlacht, 2006, 2, 6, 15, 15, 15, 0, -1, 
13194, Das Schneemann Spiel, 1986, 2, 4, 20, 20, 20, 37, -1, 
46942, Schnelle Schnecke, 1977, 2, 5, 60, 60, 60, 8, -1, 
117910, Schotten Rennen, 2012, 2, 4, 20, 20, 20, 95, -1, 
100447, Sherlock, 2011, 1, 5, 15, 15, 15, 150, -1, 
255165, SHIBUYA, 2017, 2, 4, 30, 40, 40, 71, -1, 
224911, Shinobi just, 2017, 3, 6, 20, 30, 30, 26, -1, 
180340, Sirenen in Sicht, 2015, 2, 2, 30, 30, 30, 50, -1, 
184760, Small Market, 2015, 3, 4, 10, 15, 15, 30, -1, 
19487, Smullers, 1990, 2, 4, 15, 15, 15, 11, -1, 
58400, Soccer Sonic, 2009, 2, 10, 30, 30, 30, 56, -1, 
56576, Sofort, 1984, 2, -1, 5, 5, 5, 6, -1, 
171368, SOLOmino, 2015, 2, 6, 20, 20, 20, 34, -1, 
69065, Sonnenwürfel, 1990, 2, 4, 30, 30, 30, 5, -1, 
5219, Sozoikum, 1993, 2, 5, 30, 30, 30, 63, -1, 
110073, Spiel Mini, 2011, 1, 99, 10, 10, 10, 64, -1, 
41709, Spielwerk, 1986, 2, 99, 10, 10, 10, 7, -1, 
153605, Das Spinnen Spiel, 1974, 2, 4, -1, -1, -1, 2, -1, 
86833, Spiral Billard, 2010, 1, 4, -1, -1, -1, 9, -1, 
141014, Sprücheklopfer, 2012, 2, -1, -1, -1, -1, 4, -1, 
120579, Spuzzle, 2010, 1, 4, 15, 15, 15, 103, -1, 
102871, Stacktics, 2011, 3, 8, 30, 30, 30, 8, -1, 
121440, Starfall Forest, 2012, 2, 4, 30, 30, 30, 3, -1, 
238017, Starship Babel, -1, 3, 5, -1, -1, -1, 12, -1, 
262413, Sternbild, 1989, 2, 4, 30, 30, 30, 0, -1, 
218820, StoryCards: Die drei ??? – Buch der Finsternis, 2017, 1, 1, 20, 20, 20, 10, -1, 
20759, Strudel, 1980, 3, 6, 45, 45, 45, 3, -1, 
56634, Such mich: fang mich, 1959, 2, 2, 20, 20, 20, 7, -1, 
269575, Sudokiller, 2018, 2, 2, 20, -1, 20, 1, -1, 
40183, Sulawesi, 2007, 2, 4, -1, -1, -1, 2, -1, 
164808, El Switcher, 2013, 2, 4, 45, 45, 45, 47, -1, 
110244, Sword of Neurasthenia, 2011, 2, 4, 30, 30, 30, 5, -1, 
140153, T.E.G. Cartas, 2012, 2, 4, 30, 30, 30, 69, -1, 
8998, Taboo Junior, 2001, 4, -1, 30, 30, 30, 213, -1, 
227466, TAGIRON, 2017, 2, 4, 15, -1, 15, 117, -1, 
57332, Taste Taiwan: Warrior, 2009, 2, 3, 10, 10, 10, 11, -1, 
83622, Tausend Zahlwörter, 2010, 2, -1, -1, -1, -1, 1, -1, 
20058, Therapie: Jetzt oder nie, 1989, 3, 7, 60, 60, 60, 35, -1, 
61540, Tintenklecks, 2009, 2, 4, 30, 30, 30, 3, -1, 
186512, Tip Tower, -1, -1, -1, -1, -1, -1, 7, -1, 
158231, Tixel, 2014, 2, 2, 30, 30, 30, 28, -1, 
204407, Toire o Yogoshita nowa Dareda?, 2016, 5, 8, 30, 30, 30, 90, -1, 
12027, Tolstoi: Wieviel Erde braucht der Mensch?, 1997, 2, 4, 45, 45, 45, 11, -1, 
22523, Topfgucker, 1992, 2, 4, 30, 30, 30, 18, -1, 
39450, Toro, 1988, 2, 10, 5, 5, 5, 8, -1, 
22667, Tower, 1965, 2, 6, 15, 15, 15, 7, -1, 
27704, Transfer, 1978, 2, 2, 10, 10, 10, 13, -1, 
20366, Trouble School, 2005, 3, 5, 5, 5, 5, 40, -1, 
179552, True Stories, 2015, 2, 6, 20, 30, 30, 37, -1, 
11421, Scorpion, 1983, 2, 2, 30, 30, 30, 116, -1, 
171362, Unser Baumhaus, 2015, 2, 6, 20, 20, 20, 22, -1, 
44940, Uso, 1985, 2, 2, 10, 10, 10, 0, -1, 
90468, Uuups, 2011, 2, 5, 20, 20, 20, 33, -1, 
46181, Variomino, 2009, 1, 4, -1, -1, -1, 5, -1, 
158682, Die verrückte Vogelscheuche, 2014, 2, 4, -1, -1, -1, 13, -1, 
6788, Viaduct, 1975, 2, 4, 20, 20, 20, 62, -1, 
223149, 恐怖村, 2017, 2, 5, 15, 30, 30, 63, -1, 
121899, Volumina, 2011, 2, 2, 20, 20, 20, 0, -1, 
205872, Warbit: DICEJAR vs PSYCHOLON, 2016, 2, 2, 30, 40, 40, 27, -1, 
43256, Wendy: Im Galopp, 2009, 2, 4, 30, 30, 30, 6, -1, 
160650, Who is the Sunflower?, 2014, 2, 7, 1, 1, 1, 54, -1, 
40838, Wikinger-Schach, 1958, 2, 2, -1, -1, -1, 27, -1, 
66819, Wilde Bande, 2010, 2, 4, 15, 15, 15, 17, -1, 
234011, Wing Spirits, 2017, 1, 4, 1, 15, 15, 24, -1, 
17904, Wir füttern die kleinen Nilpferde, 1983, 2, 4, -1, -1, -1, 44, -1, 
65830, Wo ist Mausi?, 2010, 2, 4, 10, 10, 10, 14, -1, 
201515, Wö.rteln, -1, 2, 4, -1, -1, -1, 1, -1, 
34457, Wortschatz, 1989, 2, 6, 30, 30, 30, 6, -1, 
72348, Der Wortwal, 2010, 1, 6, 15, 15, 15, 2, -1, 
175419, Yin-yang dice, 2015, 2, 4, 35, 35, 35, 56, -1, 
12948, Z, 1998, 3, 5, 30, 30, 30, 29, -1, 
46946, Zahlen-Dschungel, 1996, 2, 5, 60, 60, 60, 2, -1, 
35180, Zahlenluchs, 2008, 2, 6, 30, 30, 30, 2, -1, 
26809, Zambezy, 2006, 2, 2, 40, 40, 40, 7, -1, 
124638, Ziege mit Fliege, 2012, 2, 6, 10, 10, 10, 22, -1, 
252504, 高慢パティシエ (Proud Patissier), 2018, 2, 4, 45, 55, 55, 17, -1, 
154633, Cluedo (Kies je eigen avontuur), 2013, 2, 6, 45, 45, 45, 619, -1, 
88014, Let's Jet, 2010, 2, 5, 30, 30, 30, 19, -1, 
27447, Azteken Schatz, 2006, 2, 5, 20, 20, 20, 71, -1, 
25264, Dallas, 1981, 2, 4, 60, 120, 120, 39, -1, 
10651, Deflection, 1981, 2, 2, 20, 20, 20, 78, -1, 
3350, Schaska, 1973, 2, 2, 20, 20, 20, 98, -1, 
2017, Tempo, 1974, 2, 6, 20, 30, 30, 36, -1, 
172168, Tschakka Lakka: Die rasante Würfeljagd nach dem Tempelschatz, 2015, 2, 4, 20, 20, 20, 79, -1, 
153523, Welt der Spiele, 2014, 2, 5, 45, 45, 45, 27, -1, 
92015, 11, 2011, 2, 2, 40, 40, 40, 35, -1, 
70116, 18 Ghosts, 2010, 2, 2, 15, 15, 15, 37, -1, 
98475, 7 Islands, 2011, 1, 4, 50, 50, 50, 67, -1, 
225214, 8ビットモックアップ, 2017, 2, 5, 15, 20, 20, 46, -1, 
191665, Age of Revive, 2014, 2, 4, 50, -1, 50, 31, -1, 
23185, Babel 5, 2006, 2, 4, 20, 20, 20, 16, -1, 
14116, Bad Hollywood, 2004, 2, 4, 50, 50, 50, 86, -1, 
8990, Bantu, 1955, 2, 4, 30, 30, 30, 83, -1, 
10906, Beggars and Thieves, 1984, 2, 5, 15, 30, 30, 123, -1, 
35961, Beim Jupiter: Göttliche Sticheleien, 2008, 3, 5, 45, 45, 45, 170, -1, 
179010, Big Basket and Small Basket and..., 2015, 3, 6, 10, 20, 20, 2, -1, 
25041, The Big Horse Race, 2006, 2, 2, 5, 5, 5, 18, -1, 
224992, Bob Jiten, 2017, 3, 8, 30, 45, 45, 37, -1, 
205687, Bohnedikt (2016 Edition), 2016, 3, 5, 45, 60, 60, 134, -1, 
244910, Brain To Go: Gans schön verdächtig, 2018, 1, 5, 15, 15, 15, 14, -1, 
244913, Brain To Go: Schwein oder nicht Schwein, 2018, 1, 4, 15, 15, 15, 12, -1, 
187843, Brighten The Life, 2014, 2, 5, 30, -1, 30, 4, -1, 
215426, Bug Hunting, 2016, 2, 6, 15, 30, 30, 8, -1, 
177100, Can't Down the Bull, 2015, 3, 6, 5, 10, 10, 6, -1, 
189190, Catty, 2015, 3, 4, 20, 30, 30, 3, -1, 
13042, Chex, 1982, 2, 2, 20, 20, 20, 30, -1, 
190527, CitiesUP, 2016, 2, 4, 45, 90, 90, 85, -1, 
12584, Cloak & Dagger, 1988, 2, 6, 45, 45, 45, 63, -1, 
2558, Comeback, 1996, 2, 4, 20, 20, 20, 101, -1, 
3196, Denkste!, 1998, 2, 4, 30, 30, 30, 31, -1, 
240415, Desktop HEBOCON Battle Kit, 2017, 2, 4, 20, 40, 40, 21, -1, 
195149, DETHRONED: The Real-Time Combat Card Game, 2016, 3, 8, 15, 60, 60, 119, -1, 
206303, The Dice Road Race, 2016, 2, 6, 10, 15, 15, 5, -1, 
249305, DICE WIDE SHUT, 2018, 2, 5, 15, 20, 20, 17, -1, 
150402, Dragon and Bandits, 2013, 2, 4, 25, 25, 25, 8, -1, 
172279, Dream Team, 2015, 4, 10, 45, 60, 60, 39, -1, 
174474, DuploHex, 2015, 2, 2, 15, 60, 60, 12, -1, 
35253, Dynamite, 1986, 2, 6, 10, 10, 10, 23, -1, 
139399, Eleven Point Black Tile, -1, 3, 4, -1, -1, -1, 1, -1, 
175434, étranger, 2015, 2, 4, 30, -1, 30, 15, -1, 
1091, Explosiv, 1999, 2, 4, 20, 20, 20, 92, -1, 
11983, Fab Fib, 2004, 3, 10, 30, 30, 30, 245, -1, 
209146, Fishery, 2016, 2, 2, 30, 45, 45, 13, -1, 
244923, Fussball Duell, 2018, 2, 4, 30, 30, 30, 26, -1, 
189155, Futari Machi, 2015, 2, 2, 15, 20, 20, 11, -1, 
187726, Gagario, 2015, 2, 2, 5, 15, 15, 23, -1, 
51250, Gauss, 2009, 2, 2, 15, 15, 15, 87, -1, 
196548, Genie's Banquet, 2016, 1, 4, 30, 30, 30, 12, -1, 
175363, Glaisher, 2015, 2, 2, 15, 45, 45, 25, -1, 
251688, Glover, 2018, 3, 5, 60, 60, 60, 27, -1, 
102545, GOL, 2011, 2, 2, 90, 90, 90, 14, -1, 
57536, Hachi-Hachi, 1860, 3, 7, 60, 60, 60, 24, -1, 
217196, Hakoniwa no kuni "The Reclamation", 2016, 2, 2, 15, -1, 15, 4, -1, 
108994, Hari, 2011, 2, 2, 10, 10, 10, 4, -1, 
15390, Harvest, -1, 2, 6, 45, 45, 45, 9, -1, 
134547, Hikyō na kōmori, 2012, 4, 7, 20, 20, 20, 26, -1, 
216512, Hiragana Sentence, 2016, 2, 10, 5, 15, 15, 4, -1, 
154565, Hornafjarðarmanni, -1, 3, 3, -1, -1, -1, 2, -1, 
106935, Ichigorilla, 2009, 2, 6, 10, 10, 10, 58, -1, 
235299, Janken No Border, 2017, 2, 2, 5, 10, 10, 1, -1, 
62371, Lanterloo, 1660, 3, 8, 10, 20, 20, 7, -1, 
205497, Joudo-Sugoroku, 1400, 1, 8, 20, -1, 20, 7, -1, 
251560, Kami nine, 2017, 3, 5, 15, 30, 30, 1, -1, 
177533, Katteni Shiyagare, 2015, 2, 2, 5, 10, 10, 38, -1, 
233165, Kobito-san no Yasai Batake, 2015, 3, 4, 25, 35, 35, 1, -1, 
1214, Kommando, 1998, 2, 2, 15, 15, 15, 58, -1, 
226373, コトバアワス (KOTOBAAWAS), 2017, 2, 5, 10, 20, 20, 1, -1, 
182376, Kribbel-Krabbel, 2006, 2, 4, -1, -1, -1, 1, -1, 
228314, - KUFU - (クフ), 2017, 2, 4, 120, 180, 180, 0, -1, 
137750, Libra, 2013, 2, 2, 30, 30, 30, 11, -1, 
103328, LIXO?, 2011, 2, 6, 20, 20, 20, 114, -1, 
186815, The Long March 1934-1935, 2014, 3, 5, 15, -1, 15, 10, -1, 
189218, 曼荼羅 (Mandara), 2015, 3, 4, 120, 120, 120, 41, -1, 
2504, Massai, 1993, 2, 2, 30, 30, 30, 66, -1, 
192995, Melting Chess, 2016, 2, 2, 10, 30, 30, 18, -1, 
89392, Mitch, 1983, 2, 5, 5, 5, 5, 2, -1, 
245053, Monster Meister, 2018, 2, 4, 15, 15, 15, 18, -1, 
1714, Moonstar, 1981, 2, 12, 30, 30, 30, 248, -1, 
55131, Murus Gallicus, 2009, 2, 2, 20, 20, 20, 62, -1, 
83750, Myrmidons, 2013, 2, 2, 15, 15, 15, 14, -1, 
71886, Na Grunwald: rycerze króla Jagiełły, 2010, 2, 4, 60, 60, 60, 147, -1, 
205865, Naova, 2016, 2, 6, 20, 20, 20, 61, -1, 
198698, Natsuyasumi Daisakusen, 2016, 3, 4, 60, -1, 60, 8, -1, 
26521, Nice Middle, 2004, 3, 3, 20, 20, 20, 18, -1, 
148768, Oh Schreck; der Speck fliegt weg!, 2013, 2, 5, 20, 20, 20, 49, -1, 
131047, Onager, 2012, 2, 2, 20, 20, 20, 26, -1, 
261289, Organizer, 2016, 2, 4, 15, 30, 30, 1, -1, 
25925, Origin of Failing Water, 2007, 3, 4, 30, 30, 30, 114, -1, 
234512, みんなでぽんこつペイント (Our Ponkotsu Paint), 2011, 3, 12, 10, 15, 15, 14, -1, 
128784, Pig Tail, -1, -1, -1, -1, -1, -1, 3, -1, 
223932, Piggyback × Factory, 2016, 3, 4, 40, 70, 70, 17, -1, 
233096, Piglet's Delivery Service, 2007, 2, 4, 25, 30, 30, 0, -1, 
25722, PlanQuadrat, 2006, 2, 2, 35, 35, 35, 29, -1, 
226264, Ponkotsu Factory (ぽんこつファクトリー), 2014, 2, 5, 15, 30, 30, 45, -1, 
230282, Prank of the Fox, 2017, 2, 8, 15, 20, 20, 42, -1, 
89386, Quiz: Iisen Ikima Show !, 2008, 3, 10, 30, 30, 30, 57, -1, 
177075, Ranka, 2012, 2, 2, 15, 27, 27, 40, -1, 
10078, Ritter-Turnier, 2003, 2, 2, 30, 30, 30, 25, -1, 
244704, Rock the Bock, 2018, 2, 4, 15, 15, 15, 32, -1, 
237004, ROKU-lahoma mixer, 2016, 3, 4, 20, -1, 20, 5, -1, 
39534, Ruby Gloom: The Game, 2008, 2, 5, 30, 30, 30, 36, -1, 
200407, Rummy 17, 2016, 2, 6, 20, 20, 20, 60, -1, 
11174, Saldix, 1974, 2, 6, -1, -1, -1, 18, -1, 
183340, Der Schatz der 13 Inseln, 2015, 2, 4, 20, -1, 20, 94, -1, 
67499, Schlafmütze, 2005, 3, 7, 15, 15, 15, 81, -1, 
237831, Seimi in the Super Crazy World, 2017, 2, 5, 45, 45, 45, 29, -1, 
187844, Spacemen Come!, 2015, 2, 4, 20, -1, 20, 6, -1, 
1975, Stamp, 1992, 3, 6, 30, 30, 30, 89, -1, 
33405, Sternsammler, 2007, 2, 4, 15, 15, 15, 13, -1, 
25416, Stick 'em Up, 1976, 3, 12, -1, -1, -1, 18, -1, 
228643, Supérieur: Des Teufels Gebetbuch, 2017, 4, 14, 30, 60, 60, 7, -1, 
67712, すすめ!! 海賊さん, 2008, 2, 2, 10, 10, 10, 65, -1, 
20236, Swim, 1992, 2, 6, 30, 30, 30, 32, -1, 
203885, Tajemnicze podziemia, 2016, 1, 5, 15, 25, 25, 105, -1, 
187607, てづま師 (Tezuma Master), 2015, 3, 4, 30, 40, 40, 29, -1, 
128772, Three Tricks, -1, -1, -1, -1, -1, -1, 2, -1, 
213631, To Unlimited; and Beyond, 2014, 3, 6, 10, 10, 10, 15, -1, 
2011, Top Banana, 1999, 2, 4, 30, 30, 30, 99, -1, 
1132, Top Secret, 1985, 2, 4, 60, 60, 60, 410, -1, 
245128, Tor-Duell, 2018, 2, 2, 10, 15, 15, 8, -1, 
155195, ギシンアンキノトウ (Towers of Conspiracy), 2012, 2, 2, 10, 20, 20, 13, -1, 
170203, Twigs, 2015, 2, 2, 20, 20, 20, 24, -1, 
204759, Twin Princes, 2015, 2, 2, 30, -1, 30, 12, -1, 
130548, Vorpals, 2010, 2, 5, 30, 30, 30, 103, -1, 
116810, Vorschul-Wissensquiz, -1, 1, 6, 20, 20, 20, 4, -1, 
187727, The Waltzing Cat, 2015, 2, 2, 5, 10, 10, 20, -1, 
2175, Willi Wacker, 1986, 3, 6, 30, 30, 30, 128, -1, 
192041, Wolves and Seven Days, 2015, 3, 4, 20, -1, 20, 1, -1, 
15000, Word Basket, 2002, 2, 8, 10, 10, 10, 250, -1, 
226842, Yavalax, 2017, 2, 2, 5, 20, 20, 10, -1, 
134884, ZnajZnak, 2012, 2, 32, 15, 15, 15, 64, -1, 
246543, Zooronga, 2018, 2, 4, 30, 45, 45, 3, -1, 
2556, Zündstoff, 1995, 2, 5, 45, 45, 45, 70, -1, 
15335, Zur Kasse bitte!, 2005, 2, 5, 30, 30, 30, 61, -1, 
187807, しまんちゅ (Shimanchu), 2015, 2, 4, 45, 75, 75, 22, -1, 
216509, カルガモ★マーチ (Duck ★ March), 2016, 3, 5, 10, 15, 15, 8, -1, 
239177, クレルソンと夜明けの展覧会 (Clerson to Yoake no Tenrankai), 2017, 2, 4, 15, 20, 20, 2, -1, 
228663, グラデュエーション・フォトレコーズ！, 2017, 2, 4, 15, -1, 15, 9, -1, 
258211, ゴモジン (GomoJin), 2018, 3, 6, 15, 20, 20, 4, -1, 
89387, ドナドナ (DONNA DONNA), 2010, 2, 5, 45, 45, 45, 3, -1, 
241252, バイバイレミング (Bye-Bye LEMMING), 2017, 3, 6, 5, 15, 15, 8, -1, 
262408, ミッキー&フレンズ 5ファイブリンクス (Mickey & Friends 5 Links), 2004, 2, 5, 15, 15, 15, 1, -1, 
215455, ReCURRRing, 2016, 3, 5, 30, 30, 30, 90, -1, 
266722, 天下鳴動 (Tenka Meidou), 2017, 2, 4, 20, 40, 40, 6, -1, 
234453, 木馬と英雄 (Trojan Horse & Heroes), 2015, 2, 4, 20, 30, 30, 6, -1, 
236701, 海賊と金塊 (Kaizoku to Kinkai), 2015, 2, 4, 10, 15, 15, 0, -1, 
234463, 詠み人知らず (Yomibito Shirazu), 2004, 2, 12, 20, 25, 25, 3, -1, 
42473, Behind The 9, 2009, 1, 4, 5, 5, 5, 11, -1, 
1414, Decathlon, 1984, 1, 8, 120, 120, 120, 240, -1, 
9594, Double-Play Baseball, 1979, 2, 2, 10, 10, 10, 53, -1, 
19519, Famous 500 Mile Race Game, -1, 1, -1, -1, -1, -1, 6, -1, 
14163, Foto-Electric Football, 1941, 2, 2, -1, -1, -1, 75, -1, 
20252, Funny Football, -1, 1, 2, 5, 5, 5, 6, -1, 
125496, Heroes of Feonora, 2010, 1, 6, 180, 180, 180, 12, -1, 
8108, Horton Hears A Who! Card Game, 1999, 2, 4, 30, 30, 30, 28, -1, 
15678, Hoyle's Games, 1742, -1, -1, -1, -1, -1, 144, -1, 
206329, Jukem Basketball, 2016, 2, 2, 20, 30, 30, 13, -1, 
9488, Mancala 4, -1, 2, 4, 30, 30, 30, 85, -1, 
144252, Pairadice Hockey, -1, 1, 2, 30, 30, 30, 13, -1, 
11814, Scooby-doo Game: Where Are You!, 1973, 2, 4, 20, 20, 20, 19, -1, 
141059, Shelby's Snack Shack Game, -1, 2, 4, -1, -1, -1, 60, -1, 
16964, Sight Words Bingo, 2002, 3, 36, 10, 10, 10, 14, -1, 
13374, Super Jock Super Toe Football Game, 1975, 1, 4, 20, 20, 20, 21, -1, 
18004, Super Jock Super Touch Basketball, 1976, 1, 2, 15, 15, 15, 2, -1, 
11188, Superstar Pro Wrestling Game, 1984, 1, 4, 60, 60, 60, 57, -1, 
11537, Totally Tut, -1, 2, 4, -1, -1, -1, 37, -1, 
15681, The Tour, 1991, 1, 1, 60, 60, 60, 16, -1, 
27138, Tudor's True Action Electric Sports Car Race, 1961, 2, 4, -1, -1, -1, 6, -1, 
5311, The VCR Hockey Game, 1987, 2, 2, 30, 30, 30, 27, -1, 
16006, Volé, 1983, 2, 6, 10, 10, 10, 18, -1, 
152641, Bulls and Cows, -1, 2, 2, 20, 20, 20, 78, -1, 
5245, Derivation, 2002, 4, 10, 60, 60, 60, 60, -1, 
1223, Fat Cats, 1993, 3, 6, 20, 20, 20, 63, -1, 
4268, Razzle, 1981, 2, 2, 10, 10, 10, 413, -1, 
229624, Alias: Travel, 2009, 4, 12, 30, -1, 30, 9, -1, 
224123, Animania, 2017, 3, 5, 5, 15, 15, 25, -1, 
165796, Assel Schlamassel, 2014, 3, 6, 15, 15, 15, 225, -1, 
8950, Bid It, 2003, 2, 6, 30, 30, 30, 79, -1, 
189272, Bohnanza: Bean Market, 2015, 2, 7, 45, -1, 45, 483, -1, 
157294, Cat 10, 2013, 2, 6, 15, 15, 15, 60, -1, 
140702, Cat Hiding, 2013, 2, 5, 15, 15, 15, 88, -1, 
176575, デザインタウン: 再利用 (Design Town: Reuse), 2015, 1, 4, 30, 50, 50, 25, -1, 
250870, Formosa Flowers, 2018, 2, 4, 15, 30, 30, 24, -1, 
226052, Gravity's Edge, 2016, 2, 5, 5, 15, 15, 10, -1, 
234452, 猜心俱樂部, 2017, 2, 8, 20, 30, 30, 28, -1, 
250643, Happiest Town, 2018, 2, 4, 10, 15, 15, 11, -1, 
146916, Happy Turkey Day!, 2013, 3, 5, 20, 20, 20, 23, -1, 
153479, Leg los!, 2014, 3, 6, 30, 30, 30, 89, -1, 
213882, Mole Rats in Space, 2017, 2, 4, 20, 20, 20, 408, -1, 
260156, Ocean Crisis, 2019, 2, 5, 30, 50, 50, 5, -1, 
231205, Oh! Yummy Burger to Go!, 2017, 3, 5, 15, 20, 20, 21, -1, 
223823, ONMYOJI: Spirit War, 2017, 2, 4, 30, 30, 30, 36, -1, 
225351, Pirate Treasures V, 2017, 1, 5, 5, 20, 20, 2, -1, 
109950, Record of the Three Kingdoms, 2010, 2, 5, 30, 30, 30, 15, -1, 
251727, Sick Boardgame of Karma, 2018, 2, 6, 10, 10, 10, 4, -1, 
216510, Snowball Zombies, 2016, 3, 5, 15, 30, 30, 14, -1, 
257669, Streaming, 2018, 3, 5, 30, 30, 30, 109, -1, 
236509, Sweets Bingo! Fruit Patisserie, 2017, 3, 6, 15, 30, 30, 4, -1, 
