Id, Source, Target
332,35, 835
333,34, 418
334,34, 149
335,247, 577
336,107, 194
337,347, 907
338,155, 857
339,12, 250
340,2, 623
341,55, 567
342,33, 934
343,37, 901
344,268, 354
345,685, 886
346,243, 396
347,204, 583
348,9, 18
349,386, 414
350,131, 301
351,9, 14
352,9, 17
353,9, 16
354,59, 447
355,17, 843
356,9, 13
357,378, 701
358,99, 269
359,26, 169
360,190, 623
361,17, 19
362,15, 115
363,58, 146
364,119, 434
365,76, 102
366,50, 264
367,263, 634
368,517, 619
369,6, 49
370,5, 111
371,96, 136
372,8, 306
373,879, 962
374,656, 867
375,331, 644
376,34, 377
377,164, 283
378,174, 645
379,152, 668
380,257, 764
381,533, 851
382,167, 403
383,26, 228
384,81, 134
385,348, 763
386,443, 907
387,64, 308
388,18, 849
389,9, 523
390,287, 306
391,124, 937
392,47, 271
393,33, 355
394,63, 141
395,64, 90
396,31, 388
397,149, 850
398,75, 337
399,27, 672
400,5, 756
401,32, 124
402,59, 619
403,1, 233
404,231, 461
405,880, 891
406,790, 810
407,50, 527
408,41, 153
409,36, 69
410,32, 278
411,5, 13
412,216, 578
413,5, 15
414,558, 750
415,5, 17
416,5, 18
417,2, 248
418,220, 524
419,171, 579
420,89, 456
421,89, 455
422,17, 369
423,319, 995
424,73, 205
425,19, 694
426,485, 568
427,538, 959
428,62, 148
429,37, 584
430,9, 384
431,8, 54
432,447, 906
433,64, 543
434,113, 859
435,0, 12
436,132, 743
437,15, 740
438,169, 525
439,20, 100
440,91, 597
441,153, 540
442,421, 870
443,488, 790
444,64, 831
445,19, 536
446,14, 790
447,324, 501
448,14, 246
449,44, 265
450,705, 854
451,127, 282
452,484, 808
453,42, 481
454,2, 3
455,0, 954
456,448, 693
457,87, 95
458,345, 821
459,229, 304
460,104, 449
461,26, 686
462,30, 378
463,2, 664
464,220, 320
465,5, 971
466,5, 977
467,42, 374
468,365, 922
469,28, 36
470,28, 34
471,285, 392
472,73, 334
473,63, 312
474,88, 322
475,360, 415
476,4, 697
477,13, 15
478,581, 587
479,643, 899
480,316, 940
481,772, 791
482,222, 732
483,66, 726
484,29, 224
485,16, 494
486,829, 922
487,45, 543
488,4, 272
489,459, 604
490,82, 138
491,346, 391
492,0, 935
493,165, 454
494,0, 268
495,11, 248
496,39, 586
497,113, 507
498,210, 995
499,20, 574
500,804, 844
501,20, 809
502,11, 487
503,169, 244
504,442, 513
505,753, 944
506,51, 814
507,611, 847
508,153, 760
509,45, 122
510,29, 131
511,210, 847
512,60, 884
513,501, 832
514,446, 516
515,59, 204
516,281, 413
517,533, 724
518,104, 531
519,352, 941
520,150, 347
521,70, 179
522,212, 694
523,720, 822
524,246, 1004
525,38, 839
526,423, 520
527,836, 864
528,94, 355
529,392, 672
530,122, 658
531,2, 118
532,2, 119
533,7, 870
534,73, 154
535,35, 271
536,415, 417
537,728, 925
538,429, 584
539,33, 170
540,8, 410
541,124, 573
542,399, 454
543,6, 324
544,466, 933
545,6, 453
546,608, 779
547,7, 11
548,7, 10
549,24, 250
550,18, 917
551,97, 197
552,1, 65
553,24, 254
554,19, 78
555,1, 69
556,294, 994
557,19, 73
558,27, 894
559,257, 572
560,61, 270
561,107, 336
562,371, 843
563,61, 276
564,262, 525
565,279, 849
566,9, 756
567,187, 191
568,60, 170
569,12, 847
570,40, 113
571,40, 442
572,181, 888
573,69, 336
574,1, 27
575,40, 845
576,69, 331
577,130, 491
578,836, 883
579,43, 47
580,462, 469
581,4, 12
582,4, 11
583,13, 143
584,10, 505
585,10, 502
586,27, 75
587,3, 131
588,210, 984
589,0, 736
590,3, 134
591,121, 823
592,551, 1002
593,40, 202
594,61, 473
595,40, 209
596,604, 643
597,189, 332
598,103, 169
599,61, 702
600,5, 292
601,535, 615
602,8, 804
603,5, 295
604,18, 629
605,217, 292
606,162, 321
607,411, 764
608,61, 499
609,376, 466
610,461, 927
611,656, 678
612,184, 343
613,59, 153
614,106, 732
615,203, 435
616,8, 484
617,15, 291
618,121, 229
619,536, 872
620,9, 817
621,636, 874
622,28, 297
623,86, 882
624,328, 438
625,262, 308
626,460, 611
627,42, 49
628,34, 351
629,257, 800
630,360, 778
631,166, 607
632,26, 30
633,293, 314
634,12, 984
635,17, 383
636,117, 443
637,66, 254
638,159, 762
639,15, 126
640,162, 257
641,35, 469
642,13, 370
643,204, 929
644,9, 62
645,9, 63
646,66, 258
647,96, 323
648,8, 696
649,14, 446
650,9, 733
651,99, 921
652,149, 700
653,3, 12
654,3, 11
655,5, 109
656,49, 130
657,3, 15
658,3, 14
659,81, 839
660,6, 71
661,1, 404
662,1, 661
663,12, 87
664,238, 294
665,296, 334
666,19, 789
667,149, 393
668,331, 450
669,255, 910
670,36, 656
671,49, 642
672,4, 914
673,47, 875
674,233, 716
675,445, 517
676,64, 88
677,139, 987
678,28, 433
679,28, 430
680,397, 497
681,507, 703
682,218, 522
683,132, 579
684,47, 659
685,203, 655
686,1, 715
687,25, 175
688,416, 621
689,5, 746
690,147, 533
691,19, 328
692,11, 85
693,40, 808
694,264, 286
695,47, 473
696,339, 771
697,484, 682
698,58, 992
699,2, 273
700,19, 257
701,190, 509
702,368, 767
703,155, 284
704,620, 748
705,2, 479
706,22, 172
707,2, 475
708,2, 474
709,402, 523
710,55, 978
711,241, 882
712,12, 118
713,80, 845
714,64, 554
715,457, 598
716,20, 111
717,149, 176
718,861, 909
719,11, 663
720,7, 262
721,181, 909
722,512, 950
723,299, 772
724,479, 683
725,9, 392
726,760, 986
727,13, 551
728,16, 313
729,5, 238
730,113, 228
731,368, 612
732,38, 400
733,583, 740
734,392, 586
735,32, 481
736,32, 640
737,154, 490
738,3, 176
739,134, 820
740,250, 414
741,172, 349
742,30, 364
743,2, 589
744,14, 437
745,117, 139
746,87, 805
747,96, 875
748,47, 121
749,663, 942
750,150, 409
751,52, 159
752,176, 806
753,25, 755
754,223, 759
755,75, 706
756,72, 408
757,33, 699
758,38, 246
759,811, 964
760,4, 262
761,237, 504
762,38, 718
763,2, 253
764,23, 253
765,391, 851
766,82, 387
767,457, 958
768,30, 210
769,14, 843
770,44, 812
771,346, 387
772,209, 968
773,92, 558
774,31, 413
775,2, 295
776,450, 473
777,73, 540
778,645, 665
779,36, 318
780,36, 319
781,527, 673
782,33, 746
783,331, 750
784,340, 458
785,250, 256
786,598, 904
787,2, 259
788,40, 730
789,215, 360
790,21, 240
791,47, 692
792,45, 158
793,86, 181
794,21, 244
795,645, 669
796,47, 695
797,60, 340
798,60, 744
799,47, 470
800,208, 779
801,47, 479
802,18, 720
803,101, 491
804,304, 386
805,682, 787
806,486, 511
807,70, 165
808,310, 511
809,531, 729
810,45, 375
811,94, 341
812,125, 735
813,67, 626
814,483, 884
815,233, 813
816,555, 856
817,90, 545
818,187, 212
819,149, 468
820,2, 31
821,0, 325
822,54, 137
823,88, 514
824,56, 633
825,48, 428
826,114, 454
827,281, 1001
828,429, 866
829,124, 564
830,526, 951
831,7, 29
832,237, 470
833,23, 674
834,97, 360
835,15, 742
836,503, 981
837,1, 70
838,75, 858
839,344, 358
840,466, 538
841,103, 536
842,148, 670
843,418, 441
844,509, 817
845,18, 62
846,18, 61
847,837, 975
848,88, 512
849,278, 995
850,402, 503
851,286, 371
852,10, 377
853,40, 479
854,40, 470
855,60, 187
856,369, 675
857,12, 854
858,365, 370
859,56, 881
860,4, 631
861,61, 800
862,373, 382
863,7, 665
864,7, 1003
865,54, 463
866,28, 119
867,43, 53
868,94, 584
869,317, 748
870,317, 749
871,40, 873
872,100, 355
873,100, 420
874,467, 636
875,379, 545
876,290, 431
877,22, 24
878,521, 782
879,227, 531
880,27, 48
881,3, 120
882,3, 125
883,52, 109
884,571, 600
885,800, 919
886,40, 274
887,95, 460
888,43, 253
889,17, 605
890,105, 127
891,61, 735
892,46, 197
893,1, 730
894,828, 829
895,4, 988
896,544, 830
897,503, 699
898,1, 528
899,15, 288
900,97, 385
901,197, 423
902,193, 469
903,33, 831
904,25, 344
905,210, 623
906,130, 135
907,5, 358
908,19, 83
909,8, 723
910,766, 805
911,66, 886
912,8, 727
913,8, 234
914,5, 355
915,806, 971
916,474, 620
917,20, 348
918,147, 633
919,29, 744
920,454, 454
921,241, 415
922,518, 671
923,15, 133
924,26, 147
925,66, 245
926,4, 726
927,80, 610
928,268, 377
929,68, 376
930,9, 77
931,1, 578
932,28, 738
933,336, 685
934,28, 730
935,7, 403
936,331, 684
937,9, 700
938,235, 714
939,24, 110
940,299, 966
941,76, 473
942,3, 27
943,55, 167
944,81, 801
945,39, 919
946,55, 163
947,1, 899
948,55, 214
949,402, 449
950,1, 678
951,57, 869
952,662, 683
953,238, 266
954,398, 436
955,273, 534
956,12, 91
957,140, 450
958,836, 1003
959,481, 559
960,132, 697
961,284, 986
962,523, 873
963,468, 496
964,16, 879
965,361, 533
966,70, 81
967,3, 932
968,82, 977
969,16, 143
970,686, 756
971,298, 889
972,298, 888
973,30, 64
974,154, 225
975,760, 812
976,295, 344
977,25, 161
978,1, 257
979,15, 983
980,598, 747
981,31, 652
982,8, 30
983,8, 31
984,1, 951
985,8, 33
986,27, 269
987,455, 773
988,27, 265
989,716, 865
990,52, 745
991,171, 590
992,595, 984
993,552, 674
994,20, 120
995,106, 967
996,413, 562
997,2, 466
998,300, 931
999,359, 961
1000,95, 868
1001,2, 460
1002,2, 461
1003,14, 222
1004,14, 223
1005,14, 220
1006,12, 296
1007,9, 381
1008,116, 180
1009,33, 36
1010,11, 615
1011,210, 711
1012,2, 861
1013,27, 464
1014,171, 284
1015,32, 662
1016,348, 751
1017,325, 639
1018,321, 1004
1019,42, 716
1020,4, 788
1021,244, 343
1022,148, 477
1023,244, 345
1024,4, 592
1025,284, 320
1026,184, 931
1027,72, 270
1028,64, 588
1029,43, 653
1030,4, 808
1031,565, 664
1032,1, 757
1033,378, 714
1034,32, 651
1035,90, 171
1036,166, 327
1037,293, 589
1038,289, 409
1039,67, 291
1040,2, 593
1041,392, 916
1042,15, 435
1043,95, 262
1044,0, 316
1045,104, 471
1046,215, 310
1047,9, 271
1048,511, 611
1049,32, 257
1050,32, 256
1051,14, 139
1052,210, 920
1053,128, 480
1054,41, 593
1055,0, 244
1056,796, 807
1057,175, 384
1058,71, 824
1059,143, 644
1060,51, 900
1061,73, 484
1062,303, 742
1063,90, 318
1064,111, 192
1065,139, 918
1066,92, 542
1067,20, 759
1068,44, 806
1069,164, 407
1070,2, 287
1071,530, 833
1072,260, 685
1073,153, 188
1074,9, 918
1075,31, 70
1076,5, 741
1077,601, 848
1078,98, 455
1079,185, 565
1080,82, 710
1081,86, 190
1082,0, 934
1083,23, 317
1084,392, 605
1085,38, 418
1086,4, 322
1087,561, 606
1088,446, 539
1089,94, 487
1090,91, 707
1091,380, 496
1092,28, 839
1093,44, 931
1094,89, 594
1095,754, 837
1096,682, 798
1097,467, 941
1098,150, 324
1099,36, 728
1100,173, 407
1101,219, 598
1102,2, 134
1103,468, 965
1104,219, 594
1105,224, 667
1106,122, 672
1107,216, 842
1108,2, 132
1109,302, 640
1110,54, 123
1111,52, 566
1112,4, 523
1113,36, 233
1114,2, 26
1115,47, 249
1116,2, 23
1117,48, 366
1118,10, 975
1119,126, 273
1120,33, 227
1121,8, 818
1122,260, 826
1123,546, 857
1124,53, 74
1125,25, 58
1126,113, 737
1127,255, 307
1128,656, 834
1129,51, 582
1130,100, 505
1131,1, 40
1132,56, 975
1133,18, 79
1134,602, 677
1135,43, 314
1136,51, 54
1137,161, 504
1138,815, 998
1139,97, 574
1140,161, 501
1141,124, 174
1142,11, 288
1143,375, 989
1144,600, 859
1145,4, 79
1146,3, 114
1147,542, 609
1148,56, 830
1149,21, 923
1150,131, 186
1151,3, 910
1152,100, 438
1153,4, 77
1154,8, 648
1155,100, 180
1156,70, 627
1157,41, 43
1158,27, 54
1159,1, 436
1160,41, 45
1161,317, 353
1162,94, 156
1163,734, 897
1164,61, 652
1165,7, 33
1166,7, 32
1167,11, 135
1168,149, 476
1169,405, 935
1170,167, 365
1171,25, 418
1172,438, 467
1173,162, 303
1174,377, 943
1175,13, 375
1176,38, 858
1177,386, 573
1178,385, 953
1179,31, 100
1180,69, 269
1181,102, 463
1182,5, 419
1183,367, 483
1184,287, 478
1185,78, 521
1186,33, 824
1187,9, 776
1188,121, 245
1189,477, 878
1190,25, 371
1191,620, 902
1192,43, 132
1193,24, 293
1194,10, 148
1195,460, 631
1196,77, 184
1197,201, 880
1198,42, 61
1199,758, 964
1200,109, 484
1201,516, 959
1202,37, 117
1203,53, 306
1204,1, 802
1205,112, 695
1206,167, 180
1207,19, 466
1208,2, 774
1209,34, 39
1210,182, 352
1211,277, 997
1212,105, 223
1213,752, 871
1214,5, 123
1215,186, 282
1216,5, 128
1217,466, 480
1218,4, 679
1219,682, 690
1220,185, 976
1221,784, 932
1222,12, 920
1223,794, 973
1224,413, 453
1225,8, 350
1226,24, 129
1227,3, 35
1228,3, 34
1229,122, 289
1230,39, 703
1231,240, 587
1232,620, 698
1233,514, 710
1234,12, 627
1235,180, 713
1236,31, 220
1237,8, 563
1238,164, 969
1239,599, 916
1240,6, 824
1241,164, 185
1242,70, 90
1243,118, 677
1244,218, 548
1245,153, 500
1246,41, 164
1247,3, 926
1248,13, 408
1249,66, 342
1250,3, 929
1251,337, 744
1252,190, 218
1253,107, 761
1254,36, 99
1255,1, 267
1256,507, 862
1257,36, 95
1258,1, 263
1259,19, 650
1260,402, 547
1261,15, 596
1262,83, 332
1263,275, 852
1264,487, 696
1265,654, 736
1266,181, 213
1267,725, 861
1268,29, 325
1269,91, 882
1270,1, 283
1271,2, 453
1272,474, 593
1273,96, 215
1274,182, 768
1275,550, 639
1276,9, 444
1277,137, 705
1278,44, 91
1279,156, 747
1280,333, 605
1281,113, 191
1282,447, 952
1283,24, 819
1284,240, 616
1285,141, 234
1286,65, 253
1287,689, 777
1288,22, 803
1289,99, 762
1290,120, 569
1291,95, 840
1292,2, 635
1293,341, 554
1294,5, 907
1295,5, 905
1296,220, 359
1297,23, 340
1298,116, 603
1299,8, 790
1300,184, 925
1301,63, 363
1302,36, 755
1303,357, 625
1304,5, 723
1305,41, 902
1306,41, 905
1307,359, 637
1308,26, 604
1309,499, 709
1310,1, 846
1311,37, 422
1312,591, 831
1313,9, 457
1314,361, 464
1315,4, 564
1316,227, 649
1317,14, 128
1318,47, 103
1319,47, 102
1320,44, 125
1321,0, 150
1322,184, 814
1323,146, 564
1324,447, 607
1325,133, 527
1326,219, 691
1327,434, 888
1328,27, 105
1329,27, 106
1330,2, 706
1331,163, 168
1332,5, 837
1333,535, 785
1334,70, 363
1335,48, 530
1336,702, 920
1337,114, 934
1338,427, 580
1339,24, 614
1340,150, 633
1341,88, 280
1342,75, 650
1343,0, 159
1344,159, 577
1345,107, 502
1346,321, 445
1347,126, 440
1348,47, 493
1349,113, 170
1350,113, 177
1351,241, 674
1352,70, 102
1353,47, 53
1354,544, 784
1355,331, 361
1356,102, 517
1357,38, 74
1358,173, 417
1359,117, 324
1360,52, 67
1361,243, 877
1362,662, 800
1363,2, 147
1364,20, 431
1365,2, 59
1366,110, 157
1367,4, 245
1368,640, 958
1369,2, 51
1370,2, 52
1371,131, 936
1372,140, 424
1373,467, 644
1374,78, 426
1375,100, 530
1376,100, 533
1377,173, 231
1378,213, 503
1379,186, 514
1380,425, 439
1381,53, 67
1382,566, 631
1383,1, 52
1384,243, 751
1385,23, 451
1386,425, 929
1387,193, 218
1388,70, 587
1389,509, 835
1390,40, 414
1391,6, 228
1392,48, 285
1393,35, 331
1394,66, 960
1395,173, 300
1396,335, 539
1397,176, 485
1398,66, 647
1399,943, 988
1400,247, 681
1401,176, 261
1402,56, 967
1403,122, 646
1404,28, 132
1405,61, 532
1406,7, 642
1407,66, 649
1408,41, 55
1409,3, 102
1410,2, 106
1411,204, 469
1412,288, 738
1413,309, 860
1414,193, 506
1415,134, 161
1416,179, 879
1417,188, 455
1418,116, 990
1419,682, 746
1420,491, 760
1421,46, 354
1422,6, 311
1423,7, 47
1424,213, 694
1425,43, 235
1426,124, 381
1427,548, 799
1428,10, 12
1429,8, 690
1430,5, 729
1431,74, 198
1432,162, 667
1433,10, 19
1434,679, 974
1435,374, 376
1436,204, 430
1437,180, 285
1438,0, 7
1439,462, 505
1440,0, 1
1441,358, 615
1442,34, 100
1443,5, 333
1444,91, 719
1445,197, 405
1446,30, 92
1447,304, 644
1448,100, 243
1449,76, 252
1450,385, 567
1451,50, 315
1452,643, 866
1453,107, 152
1454,369, 501
1455,43, 72
1456,742, 957
1457,27, 741
1458,0, 427
1459,17, 716
1460,103, 752
1461,136, 281
1462,10, 136
1463,24, 80
1464,9, 50
1465,9, 53
1466,9, 52
1467,9, 55
1468,53, 863
1469,474, 641
1470,121, 379
1471,114, 477
1472,17, 55
1473,131, 349
1474,865, 874
1475,94, 570
1476,58, 676
1477,12, 580
1478,458, 719
1479,278, 472
1480,1, 470
1481,663, 835
1482,721, 910
1483,699, 900
1484,159, 379
1485,56, 749
1486,240, 574
1487,161, 429
1488,50, 229
1489,5, 249
1490,512, 637
1491,371, 974
1492,5, 246
1493,5, 240
1494,264, 702
1495,55, 232
1496,240, 591
1497,68, 535
1498,184, 448
1499,1, 611
1500,37, 384
1501,816, 825
1502,1, 614
1503,297, 704
1504,457, 479
1505,457, 478
1506,30, 45
1507,790, 855
1508,227, 369
1509,235, 510
1510,91, 981
1511,64, 340
1512,401, 721
1513,66, 350
1514,281, 849
1515,513, 622
1516,1, 278
1517,50, 137
1518,50, 133
1519,34, 630
1520,1, 270
1521,44, 526
1522,209, 441
1523,136, 625
1524,5, 797
1525,293, 348
1526,19, 315
1527,9, 352
1528,43, 780
1529,1, 105
1530,562, 809
1531,2, 442
1532,128, 721
1533,522, 652
1534,620, 779
1535,8, 10
1536,8, 11
1537,33, 51
1538,1, 294
1539,162, 792
1540,378, 558
1541,1, 293
1542,68, 229
1543,37, 703
1544,171, 620
1545,14, 596
1546,27, 591
1547,349, 688
1548,14, 112
1549,378, 552
1550,1, 299
1551,20, 381
1552,447, 948
1553,479, 717
1554,494, 515
1555,36, 753
1556,19, 43
1557,9, 458
1558,136, 228
1559,145, 836
1560,263, 789
1561,184, 688
1562,555, 898
1563,27, 445
1564,118, 193
1565,293, 709
1566,479, 544
1567,294, 397
1568,244, 328
1569,41, 243
1570,139, 949
1571,195, 1003
1572,0, 799
1573,75, 489
1574,41, 248
1575,36, 439
1576,22, 230
1577,81, 353
1578,89, 545
1579,96, 539
1580,155, 412
1581,212, 351
1582,251, 418
1583,64, 124
1584,37, 411
1585,17, 804
1586,291, 599
1587,153, 437
1588,473, 775
1589,220, 563
1590,2, 935
1591,220, 565
1592,2, 933
1593,44, 137
1594,4, 300
1595,3, 488
1596,210, 609
1597,80, 872
1598,3, 399
1599,232, 427
1600,700, 743
1601,111, 403
1602,210, 954
1603,90, 339
1604,146, 221
1605,182, 904
1606,248, 962
1607,8, 425
1608,41, 808
1609,448, 522
1610,165, 388
1611,345, 462
1612,5, 804
1613,415, 856
1614,9, 230
1615,52, 297
1616,64, 278
1617,27, 145
1618,190, 953
1619,1, 554
1620,75, 137
1621,14, 575
1622,314, 390
1623,222, 467
1624,98, 705
1625,5, 726
1626,943, 956
1627,57, 721
1628,4, 343
1629,50, 56
1630,76, 707
1631,483, 823
1632,20, 99
1633,318, 914
1634,341, 613
1635,50, 814
1636,74, 369
1637,296, 583
1638,44, 913
1639,44, 912
1640,644, 646
1641,101, 227
1642,36, 213
1643,94, 829
1644,19, 985
1645,127, 222
1646,8, 997
1647,38, 41
1648,387, 654
1649,33, 330
1650,107, 863
1651,2, 48
1652,4, 507
1653,33, 337
1654,57, 129
1655,2, 42
1656,2, 41
1657,611, 938
1658,2, 46
1659,60, 202
1660,3, 260
1661,356, 539
1662,3, 264
1663,247, 560
1664,33, 240
1665,213, 512
1666,762, 940
1667,848, 928
1668,310, 658
1669,237, 248
1670,10, 308
1671,32, 171
1672,253, 468
1673,398, 446
1674,317, 972
1675,4, 5
1676,4, 6
1677,185, 555
1678,4, 9
1679,97, 558
1680,56, 178
1681,67, 635
1682,202, 371
1683,56, 174
1684,124, 156
1685,56, 171
1686,21, 346
1687,18, 194
1688,600, 831
1689,4, 53
1690,487, 800
1691,54, 491
1692,12, 758
1693,14, 29
1694,50, 414
1695,121, 867
1696,14, 23
1697,14, 22
1698,14, 21
1699,14, 20
1700,8, 119
1701,531, 881
1702,17, 923
1703,43, 206
1704,369, 421
1705,359, 892
1706,0, 571
1707,443, 666
1708,173, 207
1709,167, 420
1710,150, 529
1711,769, 897
1712,771, 1002
1713,185, 393
1714,419, 576
1715,650, 926
1716,66, 186
1717,553, 890
1718,78, 549
1719,567, 614
1720,5, 588
1721,309, 843
1722,317, 393
1723,13, 784
1724,193, 451
1725,15, 256
1726,47, 761
1727,452, 920
1728,5, 326
1729,162, 189
1730,118, 200
1731,126, 431
1732,873, 989
1733,131, 659
1734,197, 411
1735,3, 939
1736,137, 209
1737,1, 84
1738,272, 747
1739,565, 718
1740,1, 89
1741,456, 905
1742,6, 518
1743,401, 876
1744,76, 287
1745,8, 972
1746,335, 362
1747,1, 592
1748,460, 477
1749,499, 585
1750,52, 948
1751,182, 370
1752,619, 820
1753,287, 675
1754,965, 982
1755,802, 977
1756,255, 840
1757,263, 312
1758,169, 637
1759,368, 945
1760,3, 713
1761,100, 1002
1762,5, 495
1763,74, 828
1764,803, 898
1765,309, 630
1766,8, 374
1767,36, 89
1768,152, 238
1769,8, 370
1770,438, 682
1771,31, 592
1772,285, 522
1773,279, 406
1774,165, 822
1775,191, 607
1776,13, 178
1777,184, 457
1778,251, 775
1779,510, 772
1780,86, 222
1781,9, 917
1782,494, 617
1783,233, 599
1784,96, 180
1785,233, 594
1786,12, 332
1787,233, 590
1788,12, 331
1789,164, 890
1790,66, 167
1791,165, 976
1792,165, 249
1793,626, 830
1794,231, 490
1795,354, 826
1796,132, 821
1797,25, 428
1798,50, 127
1799,269, 595
1800,119, 551
1801,263, 557
1802,513, 763
1803,294, 650
1804,432, 950
1805,200, 272
1806,128, 753
1807,41, 350
1808,1, 130
1809,1, 134
1810,19, 106
1811,486, 970
1812,964, 988
1813,31, 374
1814,19, 103
1815,466, 836
1816,106, 811
1817,398, 624
1818,68, 258
1819,135, 671
1820,159, 778
1821,11, 625
1822,26, 325
1823,36, 957
1824,2, 687
1825,6, 978
1826,227, 229
1827,8, 35
1828,503, 876
1829,112, 845
1830,197, 393
1831,274, 668
1832,159, 173
1833,303, 305
1834,44, 72
1835,5, 670
1836,36, 994
1837,361, 763
1838,255, 959
1839,9, 114
1840,448, 884
1841,64, 284
1842,27, 455
1843,346, 588
1844,23, 192
1845,591, 777
1846,654, 665
1847,92, 179
1848,2, 389
1849,27, 634
1850,98, 390
1851,2, 382
1852,16, 536
1853,2, 893
1854,47, 619
1855,117, 173
1856,15, 950
1857,2, 545
1858,408, 550
1859,41, 601
1860,74, 181
1861,40, 609
1862,70, 901
1863,227, 465
1864,7, 139
1865,48, 865
1866,52, 118
1867,55, 828
1868,98, 242
1869,447, 533
1870,275, 783
